OriginalSort	Year-text	Year	title	consul	Unique	Ruler ID	wikipedia link	notes	
2977	233	233	Posterior	Cn. Cornelius Paternus	x	2930			
1315	234	234	Prior	M. Clodius Pupienus Maximus II	n		https://en.wikipedia.org/wiki/Pupienus	inconsistent - no base name found	
2978	234	234	Posterior	M. Munatius Sulla Urbanus	x	2931			
1316	235	235	Prior	Cn. Claudius Severus	x	2932			
2979	235	235	Posterior	L. Ti. Claudius Quintianus	x	2933			
1317	236	236	Prior	C. Julius Verus Maximinus Augustus	x	2934	https://en.wikipedia.org/wiki/Maximinus_Thrax		
2980	236	236	Posterior	M. Pupienus Africanus Maximus	x	2935			
1318	237	237	Prior	L. Marius Perpetuus	x	2936			
2981	237	237	Posterior	L. Mummius Felix Cornelianus	x	2937			
1319	238	238	Prior	C. Fulvius Pius	x	2938			
2982	238	238	Posterior	Q. Pontius Proculus Pontianus	x	2939			
1320	239	239	Prior	M. Antonius Gordianus Augustus	x	2940	https://en.wikipedia.org/wiki/Gordian_III		
2983	239	239	Posterior	M'. Acilius Aviola	x	2941			
1321	240	240	Prior	C. Octavius Appius Suetrius Sabinus II	n	2907	https://en.wikipedia.org/wiki/Gaius_Octavius_Appius_Suetrius_Sabinus	inconsistent wikipedia	
2984	240	240	Posterior	L. Ragonius Venustus	x	2942			
1322	241	241	Prior	M. Antonius Gordianus Augustus II	n	2940	https://en.wikipedia.org/wiki/Gordian_III		
2985	241	241	Posterior	Clodius Pompeianus	x	2943			
1323	242	242	Prior	C. Vettius Gratus Atticus Sabinianus	x	2944	https://en.wikipedia.org/wiki/Gaius_Vettius_Gratus_Atticus_Sabinianus		
2986	242	242	Posterior	C. Asinius Lepidus Praetextatus	x	2945			
1324	243	243	Prior	L. Annius Arrianus	x	2946	https://en.wikipedia.org/wiki/Lucius_Annius_Arrianus		
2987	243	243	Posterior	C. Cervonius Papus	x	2947			
1325	244	244	Prior	Ti. Pollienus Armenius Peregrinus	x	2948	https://en.wikipedia.org/wiki/Tiberius_Pollienus_Armenius_Peregrinus		
2988	244	244	Posterior	Fulvius Aemilianus	x	2949			
1326	245	245	Prior	M. Julius Philippus Augustus	x	2950	https://en.wikipedia.org/wiki/Philip_the_Arab		
2989	245	245	Posterior	C. Maesius Titianus	x	2951			
1327	246	246	Prior	C. Bruttius Praesens	x	2952			
2990	246	246	Posterior	C. Allius Albinus	x	2953			
1328	247	247	Prior	M. Julius Philippus Augustus II	n	2950	https://en.wikipedia.org/wiki/Philip_the_Arab		
2991	247	247	Posterior	M. Julius Severus Philippus Caesar	x	2954			
1329	248	248	Prior	M. Julius Philippus Augustus III	n	2950	https://en.wikipedia.org/wiki/Philip_the_Arab		
2992	248	248	Posterior	M. Julius Severus Philippus Augustus II	n			inconsistent - no base name found	
1330	249	249	Prior	L. Fulvius Gavius Numisius Aemilianus II	n			inconsistent - no base name found	
2993	249	249	Posterior	L. Naevius Aquilinus	x	2955			
1331	250	250	Prior	C. Messius Quintus Trajanus Decius Augustus II	x		https://en.wikipedia.org/wiki/Decius	inconsistent	
2994	250	250	Posterior	Vettius Gratus	x	2956			
1332	251	251	Prior	C. Messius Quintus Trajanus Decius Augustus III	n		https://en.wikipedia.org/wiki/Decius	inconsistent - no base name found	
2995	251	251	Posterior	Q. Herennius Etruscus Messius Decius Caesar	x	2957			
1333	252	252	Prior	C. Vibius Trebonianus Gallus Augustus II	xc		https://en.wikipedia.org/wiki/Trebonianus_Gallus	inconsistent - no base name found	
2996	252	252	Posterior	C. Vibius Volusianus Augustus	x	2958	https://en.wikipedia.org/wiki/Volusianus		
1334	253	253	Prior	C. Vibius Volusianus Augustus II	n	2958	https://en.wikipedia.org/wiki/Volusianus		
2997	253	253	Posterior	L. Valerius Poplicola Balbinus Maximus	x	2959			
1335	254	254	Prior	P. Licinius Valerianus Augustus II	n		https://en.wikipedia.org/wiki/Valerian_(emperor)	inconsistent - no base name found	
2998	254	254	Posterior	P. Licinius Gallienus Augustus	x	2960			
1336	255	255	Prior	P. Licinius Valerianus Augustus III	n		https://en.wikipedia.org/wiki/Valerian_(emperor)	inconsistent - no base name found	
2999	255	255	Posterior	P. Licinius Gallienus Augustus II	n	2960			
1337	256	256	Prior	L. Valerius Maximus . . . Acilius Priscillianus II	n		https://en.wikipedia.org/wiki/Lucius_Valerius_Maximus_(consul_256)	inconsistent - no base name found	
3000	256	256	Posterior	M. Acilius Glabrio	x	2961			
1338	257	257	Prior	P. Licinius Valerianus Augustus IV	n		https://en.wikipedia.org/wiki/Valerian_(emperor)	inconsistent - no base name found	
3001	257	257	Posterior	P. Licinius Gallienus Augustus III	n	2960			
1339	258	258	Prior	M. Nummius Tuscus	x	2962	https://en.wikipedia.org/wiki/Marcus_Nummius_Tuscus		
3002	258	258	Posterior	Mummius Bassus	x	2963			
1340	259	259	Prior	Aemilianus	x	2964			
3003	259	259	Posterior	Pomponius Bassus	x	2965			
1341	260	260	Prior	P. Cornelius Saecularis II	n		https://en.wikipedia.org/wiki/Publius_Cornelius_Saecularis	inconsistent - no base name found	
1342	260	260	Prior	Gaul: M. Cassianius Latinius Postumus Augustus	x	2966	https://en.wikipedia.org/wiki/Postumus		
3004	260	260	Posterior	C. Junius Donatus II	x			inconsistent	
3005	260	260	Posterior	Honoratianus	x	2967			
1343	261	261	Prior	P. Licinius Gallienus Augustus IV	n	2960	https://en.wikipedia.org/wiki/Gallienus	inconsistent wikipedia	
1344	261	261	Prior	Gaul: M. Cassianius Latinius Postumus Augustus II   	n	2966	https://en.wikipedia.org/wiki/Postumus		
3006	261	261	Posterior	L. Petronius Taurus Volusianus	x	2968			
1345	262	262	Prior	P. Licinius Gallienus Augustus V	n	2960	https://en.wikipedia.org/wiki/Gallienus	inconsistent wikipedia	
1346	262	262	Prior	Gaul: M. Cassianius Latinius Postumus Augustus II   	n	2966	https://en.wikipedia.org/wiki/Postumus		
3008	262	262	Posterior	Nummius Faus(t?)ianus	x	2969			
1347	263	263	Prior	M. Nummius Albinus II	n		https://en.wikipedia.org/wiki/Marcus_Nummius_Albinus	inconsistent - no base name found	
3010	263	263	Posterior	Dexter (Maximus?)	x	2970			
1348	264	264	Prior	P. Licinius Gallienus Augustus VI	n	2960	https://en.wikipedia.org/wiki/Gallienus	inconsistent wikipedia	
3011	264	264	Posterior	Saturninus	x	2971			
1349	265	265	Prior	Licinius Valerianus II	n		https://en.wikipedia.org/wiki/Licinius_Valerianus_(brother_of_Gallienus)	inconsistent - no base name found	
3012	265	265	Posterior	Lucillus	x	2972			
1350	266	266	Prior	P. Licinius Gallienus Augustus VII	n	2960	https://en.wikipedia.org/wiki/Gallienus	inconsistent wikipedia	
3013	266	266	Posterior	Sabinillus	x	2973			
1351	267	267	Prior	Ovinius C. Julius Aquilius Paternus	x	2974	https://en.wikipedia.org/wiki/Ovinius_Paternus		
1352	267	267	Prior	Gaul: M. Cassianius Latinius Postumus Augustus IV	n	2966	https://en.wikipedia.org/wiki/Postumus		
3014	267	267	Posterior	Arcesilaus	x	2975			
3015	267	267	Posterior	M. Piavonius Victorinus	x	2976			
1353	268	268	Prior	Aspasius Paternus II	x		https://en.wikipedia.org/wiki/Aspasius_Paternus	inconsistent	
3016	268	268	Posterior	(Egnatius/Licinius) Marinianus	x	2977			
1354	269	269	Prior	M. Aurelius Claudius (Gothicus) Augustus	x	2978	https://en.wikipedia.org/wiki/Claudius_Gothicus		
1355	269	269	Prior	Gaul: M. Cassianius Latinius Postumus Augustus V	n	2966	https://en.wikipedia.org/wiki/Postumus		
3017	269	269	Posterior	Paternus	x	2979			
3018	269	269	Posterior	M. Piavonius Victorinus II	n	2976			
1356	270	270	Prior	Flavius Antiochianus II	x		https://en.wikipedia.org/wiki/Flavius_Antiochianus	inconsistent	
3019	270	270	Posterior	Virius Orfitus	x	2980			
1357	271	271	Prior	L. Domitius Aurelianus Augustus	xp		https://en.wikipedia.org/wiki/Aurelian	inconsistent	
1358	271	271	Prior	Gaul: C. Pius Esuvius Tetricus Augustus	x	2981	https://en.wikipedia.org/wiki/Tetricus_I		
3020	271	271	Posterior	Pomponius Bassus II	n	2965			
1359	272	272	Prior	T. Flavius Postumius Quietus	x	2982	https://en.wikipedia.org/wiki/Titus_Flavius_Postumius_Quietus		
1360	272	272	Prior	Gaul: C. Pius Esuvius Tetricus Augustus II   	n	2981	https://en.wikipedia.org/wiki/Tetricus_I		
3022	272	272	Posterior	Junius Veldumnianus	x	2983			
1361	273	273	Prior	A. Caecina Tacitus or M. Claudius Tacitus	xp		https://en.wikipedia.org/wiki/Tacitus_(emperor)	inconsistent	
3024	273	273	Posterior	Julius Placidianus	x	2984			
1362	274	274	Prior	L. Domitius Aurelianus Augustus II	n		https://en.wikipedia.org/wiki/Aurelian	inconsistent - no base name found	
1363	274	274	Prior	Gaul: C. Pius Esuvius Tetricus Augustus III	n	2981	https://en.wikipedia.org/wiki/Tetricus_I		
3025	274	274	Posterior	Capitolinus	x	2985			
1364	275	275	Prior	L. Domitius Aurelianus Augustus III	n		https://en.wikipedia.org/wiki/Aurelian	inconsistent - no base name found	
3027	275	275	Posterior	(Aurelius?) Marcellinus	x	2986			
1365	276	276	Prior	M. Claudius Tacitus Augustus II	n		https://en.wikipedia.org/wiki/Tacitus_(emperor)	inconsistent - no base name found	
3028	276	276	Posterior	(Fulvius?) Aemilianus	x	2987			
1366	277	277	Prior	M. Aurelius Probus Augustus	xp		https://en.wikipedia.org/wiki/Probus_(emperor)	inconsistent	
3029	277	277	Posterior	(L. Julius?) Paulinus	x	2988			
1367	278	278	Prior	M. Aurelius Probus Augustus II	n		https://en.wikipedia.org/wiki/Probus_(emperor)	inconsistent - no base name found	
3030	278	278	Posterior	Virius Lupus	x	2989			
1368	279	279	Prior	M. Aurelius Probus Augustus III	n		https://en.wikipedia.org/wiki/Probus_(emperor)	inconsistent - no base name found	
3031	279	279	Posterior	Nonius Paternus II	x			inconsistent	
1369	280	280	Prior	(L. Valerius?) Messalla	x	2990	https://en.wikipedia.org/wiki/Lucius_Valerius_Messalla_(consul_280)		
3032	280	280	Posterior	(Vettius?) Gratus	x	2991			
1370	281	281	Prior	M. Aurelius Probus Augustus IV	n		https://en.wikipedia.org/wiki/Probus_(emperor)	inconsistent - no base name found	
3033	281	281	Posterior	Junius Tiberianus	x	2992			
1371	282	282	Prior	M. Aurelius Probus Augustus V	n		https://en.wikipedia.org/wiki/Probus_(emperor)	inconsistent - no base name found	
3034	282	282	Posterior	Victorinus	x	2993			
1372	283	283	Prior	M. Aurelius Carus Augustus II	x		https://en.wikipedia.org/wiki/Carus	inconsistent	
3035	283	283	Posterior	M. Aurelius Carinus Augustus	x	2994	https://en.wikipedia.org/wiki/Carinus		
1373	284	284	Prior	M. Aurelius Carinus Augustus II	n	2994	https://en.wikipedia.org/wiki/Carinus		
1374	284	284	suff. (I)	C. Valerius Diocletianus Augustus	n		https://en.wikipedia.org/wiki/Diocletian	inconsistent	
3036	284	284	Posterior	M. Aurelius Numerianus Augustus	x	2995			
3037	284	284	suff. (II)	(L. Caesonius?) Bassus	x	2996	https://en.wikipedia.org/wiki/Lucius_Caesonius_Ovinius_Manlius_Rufinianus_Bassus		
1375	285	285	Prior	M. Aurelius Carinus Augustus III	n	2994	https://en.wikipedia.org/wiki/Carinus		
1376	285	285	Prior	C. Valerius Diocletianus Augustus II	n			inconsistent - no base name found	
3038	285	285	Posterior	T. Claudius Aurelius Aristobulus	n			inconsistent	
3039	285	285	Posterior	C. Valerius Diocletianus Augustus II	n			inconsistent - no base name found	
1377	286	286	Prior	M. Junius Maximus II	n			inconsistent - no base name found	
3040	286	286	Posterior	Vettius Aquilinus	x	2997			
1378	287	287	Prior	C. Aurelius Valerius Diocletianus Augustus III	xp		https://en.wikipedia.org/wiki/Diocletian	inconsistent - no base name found	
3041	287	287	Posterior	M. Aurelius Valerius Maximianus Augustus	xp		https://en.wikipedia.org/wiki/Maximian	inconsistent	
1379	288	288	Prior	M. Aurelius Valerius Maximianus Augustus II	n		https://en.wikipedia.org/wiki/Maximian	inconsistent - no base name found	
1380	288	288	suff. (I)	(...)a	x	2998			
3042	288	288	Posterior	Pomponius Januarianus	x	2999	https://en.wikipedia.org/wiki/Pomponius_Januarianus		
3043	288	288	suff. (II)	(...)ivianus	x	3000			
1381	289	289	Prior	M. Magrius Bassus (January–June)	x	3001			
1382	289	289	suff. (I)	M. Umbrius Primus (July–August)	x	3002			
1383	289	289	suff. (I)	Ceionius Proculus (September–October)	x	3003			
1384	289	289	suff. (I)	Flavius Decimus (November–December)	x	3004			
3044	289	289	Posterior	L. Ragonius Quintianus (January–June)	x	3005			
3045	289	289	suff. (II)	T. Flavius Coelianus (July–August)	x	3006			
3046	289	289	suff. (II)	Helvius Clemens (September–October)	x	3007			
3047	289	289	suff. (II)	... ninius Maximus (November–December)	x	3008			
1385	290	290	Prior	C. Aurelius Valerius Diocletianus Augustus IV	n		https://en.wikipedia.org/wiki/Diocletian	inconsistent - no base name found	
3048	290	290	Posterior	M. Aurelius Valerius Maximianus Augustus III	n		https://en.wikipedia.org/wiki/Maximian	inconsistent - no base name found	
1386	291	291	Prior	C. Junius Tiberianus II	x		https://en.wikipedia.org/wiki/Gaius_Junius_Tiberianus	inconsistent	
3049	291	291	Posterior	Cassius Dio	x	3009	https://en.wikipedia.org/wiki/Cassius_Dio_(consul_291)		
1387	292	292	Prior	Afranius Hannibalianus	x	3010	https://en.wikipedia.org/wiki/Afranius_Hannibalianus		
3050	292	292	Posterior	Julius Asclepiodotus	x	3011	https://en.wikipedia.org/wiki/Julius_Asclepiodotus		
1388	293	293	Prior	C. Aurelius Valerius Diocletianus Augustus V	n		https://en.wikipedia.org/wiki/Diocletian	inconsistent - no base name found	
3051	293	293	Posterior	M. Aurelius Valerius Maximianus Augustus IV	n		https://en.wikipedia.org/wiki/Maximian	inconsistent - no base name found	
1389	294	294	Prior	M. Flavius Valerius Constantius Caesar	n		https://en.wikipedia.org/wiki/Constantius_Chlorus	inconsistent	
3052	294	294	Posterior	C. Galerius Valerius Maximianus Caesar	x	3012	https://en.wikipedia.org/wiki/Galerius		
1390	295	295	Prior	Nummius Tuscus	x	3013	https://en.wikipedia.org/wiki/Nummius_Tuscus		
3053	295	295	Posterior	C. Annius Anullinus	x	3014	https://en.wikipedia.org/wiki/Gaius_Annius_Anullinus		
1391	296	296	Prior	C. Aurelius Valerius Diocletianus Augustus VI	n		https://en.wikipedia.org/wiki/Diocletian	inconsistent - no base name found	
3054	296	296	Posterior	M. Flavius Valerius Constantius Caesar II	n		https://en.wikipedia.org/wiki/Constantius_Chlorus	inconsistent - no base name found	
1392	297	297	Prior	M. Aurelius Valerius Maximianus Augustus V	n		https://en.wikipedia.org/wiki/Maximian	inconsistent - no base name found	
3055	297	297	Posterior	C. Galerius Valerius Maximianus Caesar II	n	3012	https://en.wikipedia.org/wiki/Galerius		
1393	298	298	Prior	Anicius Faustus II	x		https://en.wikipedia.org/wiki/Anicius_Faustus	inconsistent	
3056	298	298	Posterior	Virius Gallus	x	3015	https://en.wikipedia.org/wiki/Virius_Gallus		
1394	299	299	Prior	C. Aurelius Valerius Diocletianus Augustus VII	n		https://en.wikipedia.org/wiki/Diocletian	inconsistent - no base name found	
3057	299	299	Posterior	M. Aurelius Valerius Maximianus Augustus VI	n		https://en.wikipedia.org/wiki/Maximian	inconsistent - no base name found	
1395	300	300	Prior	M. Flavius Valerius Constantius Caesar III	n		https://en.wikipedia.org/wiki/Constantius_Chlorus	inconsistent - no base name found	
3058	300	300	Posterior	C. Galerius Valerius Maximianus Caesar III	n	3012	https://en.wikipedia.org/wiki/Galerius		
1396	301	301	Prior	T. Flavius Postumius Titianus II	x		https://en.wikipedia.org/wiki/Titus_Flavius_Postumius_Titianus	inconsistent	
3059	301	301	Posterior	Virius Nepotianus	x	3016			
1397	302	302	Prior	M. Flavius Valerius Constantius Caesar IV	n		https://en.wikipedia.org/wiki/Constantius_Chlorus	inconsistent - no base name found	
3060	302	302	Posterior	C. Galerius Valerius Maximianus Caesar IV	n	3012	https://en.wikipedia.org/wiki/Galerius		
1398	303	303	Prior	C. Aurelius Valerius Diocletianus Augustus VIII	n		https://en.wikipedia.org/wiki/Diocletian	inconsistent - no base name found	
3061	303	303	Posterior	M. Aurelius Valerius Maximianus Augustus VII	n		https://en.wikipedia.org/wiki/Maximian	inconsistent - no base name found	
1399	304	304	Prior	C. Aurelius Valerius Diocletianus Augustus IX	n		https://en.wikipedia.org/wiki/Diocletian	inconsistent - no base name found	
3062	304	304	Posterior	M. Aurelius Valerius Maximianus Augustus VIII	n		https://en.wikipedia.org/wiki/Maximian	inconsistent - no base name found	
1400	305	305	Prior	M. Flavius Valerius Constantius Caesar V	n		https://en.wikipedia.org/wiki/Constantius_Chlorus	inconsistent - no base name found	
3063	305	305	Posterior	C. Galerius Valerius Maximianus Caesar V	n	3012	https://en.wikipedia.org/wiki/Galerius		
1401	306	306	Prior	M. Flavius Valerius Constantius Augustus VI	x		https://en.wikipedia.org/wiki/Constantius_Chlorus	inconsistent	
3064	306	306	Posterior	C. Galerius Valerius Maximianus Augustus VI	n		https://en.wikipedia.org/wiki/Galerius	inconsistent - no base name found	
1402	307	307	Prior	(a) Flavius Valerius Severus Augustus (until Sept.)	x	3017	https://en.wikipedia.org/wiki/Severus_II		
1403	307	307	Prior	(b) M. Aurelius Valerius Maximianus Augustus IX (Italy)	n		https://en.wikipedia.org/wiki/Constantine_the_Great	inconsistent	
1404	307	307	Prior	(c) C. Galerius Valerius Maximianus Augustus VII (until Apr.)	n		https://en.wikipedia.org/wiki/Maximinus_Daza	inconsistent	
3065	307	307	Posterior	Galerius Valerius Maximinus Caesar	x	3018	https://en.wikipedia.org/wiki/Maximinus_Daza		
3066	307	307	Posterior	Flavius Valerius Constantinus Caesar	x	3019	https://en.wikipedia.org/wiki/Constantine_the_Great		
3067	307	307	Posterior	Galerius Valerius Maximinus Caesar (until Apr.)	n			inconsistent	
1405	308	308	Prior	(a) C. Aurelius Valerius Diocletianus X	n		https://en.wikipedia.org/wiki/Diocletian	inconsistent - no base name found	
1406	308	308	Prior	(b) M. Aurelius Valerius Maximianus Augustus X	x			inconsistent	
1407	308	308	Prior	(c) M. Aurelius Valerius Maxentius Augustus (from Apr.)	x	3020	https://en.wikipedia.org/wiki/Valerius_Romulus		
3068	308	308	Posterior	C. Galerius Valerius Maximianus Augustus VII	n		https://en.wikipedia.org/wiki/Galerius	inconsistent - no base name found	
3070	308	308	Posterior	(M. Aurelius Valerius) Romulus (from Apr.)	x	3021			
1408	309	309	Prior	East: Valerius Licinianus Licinius Augustus	x	3022	https://en.wikipedia.org/wiki/Licinius		
1409	309	309	Prior	Italy: M. Aurelius Valerius Maxentius Augustus II	x		https://en.wikipedia.org/wiki/Valerius_Romulus	inconsistent	
3071	309	309	Posterior	Flavius Valerius Constantinus Caesar	n		https://en.wikipedia.org/wiki/Constantine_the_Great	inconsistent	
3072	309	309	Posterior	M. Aurelius Valerius Romulus II	xc			inconsistent - no base name found	
1410	310	310	Prior	East: Tatius Andronicus	x	3023			
1411	310	310	Prior	Italy: M. Aurelius Valerius Maxentius Augustus III	n			inconsistent - no base name found	
3073	310	310	Posterior	Pompeius Probus	x	3024	https://en.wikipedia.org/wiki/Pompeius_Probus		
1412	311	311	Prior	C. Galerius Valerius Maximianus Augustus VIII	n		https://en.wikipedia.org/wiki/Galerius	inconsistent - no base name found	
1413	311	311	Prior	Italy: C. Ceionius Rufius Volusianus (from Sep.)	x	3025			
3075	311	311	Posterior	Galerius Valerius Maximinus Augustus II	n		https://en.wikipedia.org/wiki/Maximinus_Daza	inconsistent - no base name found	
3076	311	311	Posterior	Rufinus (from Sep.)	x	3026			
1414	312	312	Prior	Flavius Valerius Constantinus Augustus II	n		https://en.wikipedia.org/wiki/Constantine_the_Great	inconsistent - no base name found	
1415	312	312	Prior	Italy: M. Aurelius Valerius Maxentius Augustus IV	n			inconsistent - no base name found	
3077	312	312	Posterior	Valerius Licinianus Licinius Augustus II	x		https://en.wikipedia.org/wiki/Licinius	inconsistent	
1416	313	313	Prior	Flavius Valerius Constantinus Augustus III	n		https://en.wikipedia.org/wiki/Constantine_the_Great	inconsistent - no base name found	
1417	313	313	suff. (I)	Valerius Licinianus Licinius Augustus III	n		https://en.wikipedia.org/wiki/Licinius	inconsistent - no base name found	
3079	313	313	Posterior	Galerius Valerius Maximinus Augustus III (until July)	n		https://en.wikipedia.org/wiki/Maximinus_Daza	inconsistent	
1418	314	314	Prior	C. Ceionius Rufius Volusianus (II)	x	3027	https://en.wikipedia.org/wiki/Gaius_Ceionius_Rufius_Volusianus		
3081	314	314	Posterior	Petronius Annianus	x	3028			
1419	315	315	Prior	Flavius Valerius Constantinus Augustus IV	n		https://en.wikipedia.org/wiki/Constantine_the_Great	inconsistent - no base name found	
3082	315	315	Posterior	Valerius Licinianus Licinius Augustus IV	n		https://en.wikipedia.org/wiki/Licinius	inconsistent - no base name found	
1420	316	316	Prior	Antonius Caecina Sabinus	x	3029			
3083	316	316	Posterior	C. Vettius Cossinius Rufinus	x	3030	https://en.wikipedia.org/wiki/Gaius_Vettius_Cossinius_Rufinus		
1421	317	317	Prior	Ovinius Gallicanus	x	3031	https://en.wikipedia.org/wiki/Ovinius_Gallicanus		
3084	317	317	Posterior	Caesonius Bassus	x	3032	https://en.wikipedia.org/wiki/Caesonius_Bassus		
1422	318	318	Prior	Valerius Licinianus Licinius Augustus V	n		https://en.wikipedia.org/wiki/Licinius	inconsistent - no base name found	
3085	318	318	Posterior	Flavius Julius Crispus Caesar	x	3033	https://en.wikipedia.org/wiki/Crispus		
1423	319	319	Prior	Flavius Valerius Constantinus Augustus V	n		https://en.wikipedia.org/wiki/Constantine_the_Great	inconsistent - no base name found	
