RulerID	Name	Personal Name	Wikipedia	Epithet	Notes
1284	C. Quinctius Cincinnatus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1285	C. Valerius Potitus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1286	A. Cornelius Cossus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1287	Q. Quinctius (Cincinnatus?)		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1288	M. Cornelius Maluginensis		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1289	T. Quinctius Cincinnatus Capitolinus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1290	L. Papirius Crassus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1291	Sp. Servilius Structus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1292	L. Veturius Crassus Cicurinus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1293	M. Geganius Macerinus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1294	L. Aemilius Mamercinus		https://en.wikipedia.org/wiki/Lucius_Aemilius_Mamercinus_(consul_366_BC)		
1295	L. Sextius Sextinus Lateranus		https://en.wikipedia.org/wiki/articles/Lucius_Sextius_Sextinus_Lateranus		
1296	L. Genucius Aventinensis		https://en.wikipedia.org/wiki/Lucius_Genucius_Aventinensis		
1297	Q. Servilius Ahala		https://en.wikipedia.org/wiki/articles/Quintus_Servilius_Ahala		
1298	C. Sulpicius Peticus		https://en.wikipedia.org/wiki/Gaius_Sulpicius_Peticus		
1299	C. Licinius Calvus		https://en.wikipedia.org/wiki/articles/Gaius_Licinius_Calvus		
1300	Cn. Genucius Aventinensis		https://en.wikipedia.org/wiki/articles/Gnaeus_Genucius_Aventinensis		
1301	C. Licinius Stolo		https://en.wikipedia.org/wiki/Gaius_Licinius_Stolo		
1302	M. Fabius Ambustus		https://en.wikipedia.org/wiki/Marcus_Fabius_Ambustus_(consul)		
1303	C. Poetelius Libo Visolus		https://en.wikipedia.org/wiki/articles/Gaius_Poetelius_Libo_Visolus		
1304	M. Popillius Laenas		https://en.wikipedia.org/wiki/Marcus_Popillius_Laenas_(consul_359_BC)		
1305	Cn. Manlius Capitolinus Imperiosus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1306	C. Fabius Ambustus		https://en.wikipedia.org/wiki/Gaius_Fabius_Ambustus_(consul)		
1307	C. Plautius Proculus		https://en.wikipedia.org/wiki/articles/Gaius_Plautius_Proculus		
1308	C. Marcius Rutilus		https://en.wikipedia.org/wiki/Gaius_Marcius_Rutilus		
1309	M. Valerius Poplicola		https://en.wikipedia.org/wiki/articles/Marcus_Valerius_Poplicola		
1310	T. Quinctius Poenus Capitolinus Crispinus		https://en.wikipedia.org/wiki/articles/Titus_Quinctius_Pennus_Capitolinus_Crispinus		
1311	P. Valerius Poplicola		https://en.wikipedia.org/wiki/Publius_Valerius_Poplicola_(consul_352_BC)		
1312	T. (or C. or K.) Quinctius Poenus		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1313	L. Cornelius Scipio		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1314	L. Furius Camillus		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1315	Ap. Claudius Crassus Inregillensis		https://en.wikipedia.org/wiki/articles/Appius_Claudius_Crassus_Inregillensis		
1316	M. Valerius Corvus		https://en.wikipedia.org/wiki/Marcus_Valerius_Corvus		
1317	C. Plautius Venno (or Venox)		https://en.wikipedia.org/wiki/Gaius_Plautius_Venox		
1318	T. Manlius Imperiosus Torquatus		https://en.wikipedia.org/wiki/Titus_Manlius_Imperiosus_Torquatus		
1319	M. Fabius Dorsuo		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1320	Ser. Sulpicius Camerinus Rufus		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1321	A. Cornelius Cossus Arvina		https://en.wikipedia.org/wiki/articles/Aulus_Cornelius_Cossus_Arvina		
1322	L. Aemilius Mamercinus Privernas		https://en.wikipedia.org/wiki/articles/Lucius_Aemilius_Mamercinus_Privernas		
1323	P. Decius Mus		https://en.wikipedia.org/wiki/articles/Publius_Decius_Mus_(consul_340_BC)		
1324	Ti. Aemilius Mamercinus		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1325	Q. Publilius Philo		https://en.wikipedia.org/wiki/articles/Quintus_Publilius_Philo		
1326	L. Furius Camillus		https://en.wikipedia.org/wiki/Lucius_Furius_Camillus_(consul_338_BC)		
1327	C. Maenius		https://en.wikipedia.org/wiki/articles/Gaius_Maenius		
1328	C. Sulpicius Longus		https://en.wikipedia.org/wiki/Gaius_Sulpicius_Longus		
1329	P. Aelius Paetus		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1330	L. Papirius Crassus		https://en.wikipedia.org/wiki/Lucius_Papirius_Crassus_(consul_336_BC)		
1331	K. Duilius		https://en.wikipedia.org/wiki/articles/Caeso_Duilius		
1332	M. Atilius Regulus Calenus		https://en.wikipedia.org/wiki/Marcus_Atilius_Regulus_Calenus		
1333	Sp. Postumius Albinus (Caudinus)		https://en.wikipedia.org/wiki/Spurius_Postumius_Albinus_Caudinus		
1334	T. Veturius Calvinus		https://en.wikipedia.org/wiki/articles/Titus_Veturius_Calvinus		
1335	Dictator: P. Cornelius Rufinus (fictitious year)		https://en.wikipedia.org/wiki/Publius_Cornelius_Rufinus_(dictator_334_BC)		
1336	Cn. Domitius Calvinus		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1337	C. Valerius Potitus		https://en.wikipedia.org/wiki/Gaius_Valerius_Potitus		
1338	M. Claudius Marcellus		https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus_(consul_331_BC)		
1339	L. Plautius Venno (or Venox)		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1340	C. Plautius Decianus		https://en.wikipedia.org/wiki/Gaius_Plautius_Decianus		
1341	Plautius		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1342	P. Cornelius (Scapula or Scipio Barbatus)		https://en.wikipedia.org/wiki/articles/Publius_Cornelius_Scipio_Barbatus		
1343	L. Cornelius Lentulus		https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_(consul_327_BC)		
1344	L. Papirius Cursor		https://en.wikipedia.org/wiki/Lucius_Papirius_Cursor		
1345	D. Junius Brutus Scaeva		https://en.wikipedia.org/wiki/Decimus_Junius_Brutus_Scaeva_(consul_325_BC)		
1346	Dictator: L. Papirius Cursor (fictitious year)		https://en.wikipedia.org/wiki/Lucius_Papirius_Cursor		
1347	Q. Aulius Cerretanus		https://en.wikipedia.org/wiki/Quintus_Aulius_Cerretanus		
1348	Q. Fabius Maximus Rullianus		https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Rullianus		
1349	L. Fulvius Curvus		https://en.wikipedia.org/wiki/Lucius_Fulvius_Curvus		
1350	M. Folius Flaccinator		https://en.wikipedia.org/wiki/Marcus_Folius_Flaccinator		
1351	L. Plautius Venno (or Venox)		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1352	C. Junius Bubulcus Brutus		https://en.wikipedia.org/wiki/Gaius_Junius_Bubulcus_Brutus		
1353	Q. Aemilius Barbula		https://en.wikipedia.org/wiki/Quintus_Aemilius_Barbula		
1354	Sp. Nautius Rutilus		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1355	M. Popillius Laenas		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1356	M. Poetelius Libo		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1357	M. Valerius Maximus Corvus		https://en.wikipedia.org/wiki/Marcus_Valerius_Corvus		
1358	P. Decius Mus		https://en.wikipedia.org/wiki/Publius_Decius_Mus_(consul_312_BC)		
1359	C. Marcius Rutilus (Censorinus)		https://en.wikipedia.org/wiki/articles/Gaius_Marcius_Rutilus_Censorinus		
1360	Ap. Claudius Caecus		https://en.wikipedia.org/wiki/Appius_Claudius_Caecus		
1361	L. Volumnius Flamma Violens		https://en.wikipedia.org/wiki/articles/Lucius_Volumnius_Flamma_Violens		
1362	Q. Marcius Tremulus		https://en.wikipedia.org/wiki/Quintus_Marcius_Tremulus		
1363	P. Cornelius Arvina		https://en.wikipedia.org/wiki/articles/Publius_Cornelius_Arvina		
1364	L. Postumius Megellus		https://en.wikipedia.org/wiki/Lucius_Postumius_Megellus_(consul_305_BC)		
1365	Ti. Minucius Augurinus		https://en.wikipedia.org/wiki/articles/Tiberius_Minucius_Augurinus		
1366	M. Fulvius Curvus Paetinus		https://en.wikipedia.org/wiki/articles/Marcus_Fulvius_Curvus_Paetinus		
1367	P. Sempronius Sophus		https://en.wikipedia.org/wiki/Publius_Sempronius_Sophus		
1368	P. Sulpicius Saverrius		https://en.wikipedia.org/wiki/articles/Publius_Sulpicius_Saverrio_(consul_304_BC)		
1369	Ser. Cornelius Lentulus		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1370	L. Genucius Aventinensis		https://en.wikipedia.org/wiki/articles/Lucius_Genucius_Aventinensis_(consul_303_BC)		
1371	M. Livius Denter		https://en.wikipedia.org/wiki/Marcus_Livius_Denter		
1372	M. Aemilius Paullus		https://en.wikipedia.org/wiki/articles/List_of_Roman_consuls#Fourth_century_BC_(400%E2%80%93301)		
1373	Q. Appuleius Pansa		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1374	M. Fulvius Paetinus		https://en.wikipedia.org/wiki/Marcus_Fulvius_Paetinus		
1375	T. Manlius Torquatus		https://en.wikipedia.org/wiki/Titus_Manlius_Torquatus_(consul_299_BC)		
1376	L. Cornelius Scipio Barbatus		https://en.wikipedia.org/wiki/Lucius_Cornelius_Scipio_Barbatus		
1377	Cn. Fulvius Maximus Centumalus		https://en.wikipedia.org/wiki/Gnaeus_Fulvius_Maximus_Centumalus		
1378	M. Atilius Regulus		https://en.wikipedia.org/wiki/Marcus_Atilius_Regulus_(consul_294_BC)		
1379	L. Papirius Cursor		https://en.wikipedia.org/wiki/Lucius_Papirius_Cursor_(consul_293_BC)		
1380	Sp. Carvilius Maximus		https://en.wikipedia.org/wiki/Spurius_Carvilius_Maximus		
1381	Q. Fabius Maximus Gurges		https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Gurges_(consul_292_BC)		
1382	D. Junius Brutus Scaeva		https://en.wikipedia.org/wiki/Decimus_Junius_Brutus_Scaeva_(consul_292)		
1383	C. Junius Bubulcus Brutus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1384	P. Cornelius Rufinus		https://en.wikipedia.org/wiki/Publius_Cornelius_Rufinus_(consul)		
1385	M. Curius Dentatus		https://en.wikipedia.org/wiki/Manius_Curius_Dentatus		
1386	M. Valerius Maximus Corvinus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1387	Q. Caedicius Noctua		https://en.wikipedia.org/wiki/Quintus_Caedicius_Noctua		
1388	M. Claudius Marcellus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1389	C. Nautius Rutilus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1390	M. Valerius Maximus (Potitus? CorvinusI?)		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1391	C. Aelius Paetus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1392	C. Claudius Canina		https://en.wikipedia.org/wiki/Gaius_Claudius_Canina		
1393	M. Aemilius Lepidus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1394	C. Servilius Tucca		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1395	L. Caecilius Metellus Denter		https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_Denter		
1396	P. Cornelius Dolabella		https://en.wikipedia.org/wiki/Publius_Cornelius_Dolabella_(consul_283_BC)		
1397	Cn. Domitius Calvinus Maximus		https://en.wikipedia.org/wiki/Gnaeus_Domitius_Calvinus_Maximus		
1398	C. Fabricius Luscinus		https://en.wikipedia.org/wiki/Gaius_Fabricius_Luscinus		
1399	Q. Aemilius Papus		https://en.wikipedia.org/wiki/Quintus_Aemilius_Papus		
1400	L. Aemilius Barbula		https://en.wikipedia.org/wiki/Lucius_Aemilius_Barbula		
1401	Q. Marcius Philippus		https://en.wikipedia.org/wiki/Quintus_Marcius_Philippus_(consul_281_BC)		
1402	P. Valerius Laevinus		https://en.wikipedia.org/wiki/Publius_Valerius_Laevinus		
1403	Ti. Coruncanius		https://en.wikipedia.org/wiki/Tiberius_Coruncanius		
1404	P. Sulpicius Saverrio		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1405	P. Decius Mus		https://en.wikipedia.org/wiki/Publius_Decius_Mus_(consul_279_BC)		
1406	C. Genucius Clepsina		https://en.wikipedia.org/wiki/Gaius_Genucius_Clepsina		
1407	L. Cornelius Lentulus Caudinus		https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_Caudinus		
1408	Ser. Cornelius Merenda		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1409	C. Fabius Licinus		https://en.wikipedia.org/wiki/Gaius_Fabius_Dorsuo_Licinus		
1410	C. Quinctius Claudus		https://en.wikipedia.org/wiki/Gaius_Quinctius_Claudus		
1411	L. Genucius Clepsina		https://en.wikipedia.org/wiki/Lucius_Genucius_Clepsina		
1412	Cn. Cornelius Blasio		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Blasio		
1413	Q. Ogulnius Gallus		https://en.wikipedia.org/wiki/Quintus_Ogulnius_Gallus		
1414	C. Fabius Pictor		https://en.wikipedia.org/wiki/Numerius_Fabius_Pictor_(consul)		
1415	P. Sempronius Sophus		https://en.wikipedia.org/wiki/Publius_Sempronius_Sophus_(consul_268_BC)		
1416	Ap. Claudius Russus		https://en.wikipedia.org/wiki/Appius_Claudius_Russus		
1417	M. Atilius Regulus		https://en.wikipedia.org/wiki/Marcus_Atilius_Regulus_(consul_267_BC)		
1418	L. Julius Libo		https://en.wikipedia.org/wiki/Lucius_Julius_Libo		
1419	D. Junius Pera		https://en.wikipedia.org/wiki/Decimus_Junius_Pera		
1420	N. Fabius Pictor		https://en.wikipedia.org/wiki/Numerius_Fabius_Pictor_(consul)		
1421	Q. Fabius Maximus Gurges		https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Gurges_(consul_265_BC)		
1422	L. Mamilius Vitulus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1423	Ap. Claudius Caudex		https://en.wikipedia.org/wiki/Appius_Claudius_Caudex		
1424	M. Fulvius Flaccus		https://en.wikipedia.org/wiki/Marcus_Fulvius_Flaccus_(consul_264_BC)		
1425	M. Valerius Maximus Mesalla		https://en.wikipedia.org/wiki/Manius_Valerius_Maximus_Messalla		
1426	M. Otacilius Crassus		https://en.wikipedia.org/wiki/Manius_Otacilius_Crassus		
1427	L. Postumius Megellus		https://en.wikipedia.org/wiki/Lucius_Postumius_Megellus_(consul_262_BC)		
1428	Q. Mamilius Vitulus		https://en.wikipedia.org/wiki/Quintus_Mamilius_Vitulus		
1429	L. Valerius Flaccus		https://en.wikipedia.org/wiki/Lucius_Valerius_Flaccus_(consul_261_BC)		
1430	T. Otacilius Crassus		https://en.wikipedia.org/wiki/Titus_Otacilius_Crassus		
1431	Cn. Cornelius Scipio Asina		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Scipio_Asina		
1432	C. Duilius		https://en.wikipedia.org/wiki/Gaius_Duilius		
1433	L. Cornelius Scipio		https://en.wikipedia.org/wiki/Lucius_Cornelius_Scipio_(consul_259_BC)		
1434	C. Aquillius Florus		https://en.wikipedia.org/wiki/Gaius_Aquillius_Florus		
1435	A. Atilius Caiatinus		https://en.wikipedia.org/wiki/Aulus_Atilius_Caiatinus		
1436	C. Sulpicius Paterculus		https://en.wikipedia.org/wiki/Gaius_Sulpicius_Paterculus		
1437	C. Atilius Regulus		https://en.wikipedia.org/wiki/Gaius_Atilius_Regulus_(consul_257_BC)		
1438	L. Manlius Vulso Longus		https://en.wikipedia.org/wiki/Lucius_Manlius_Vulso_Longus		
1439	Q. Caedicius		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1440	Ser. Fulvius Paetinus Nobilior		https://en.wikipedia.org/wiki/Servius_Fulvius_Paetinus_Nobilior		
1441	M. Aemilius Paullus		https://en.wikipedia.org/wiki/Marcus_Aemilius_Paullus		
1442	Cn. Servilius Caepio		https://en.wikipedia.org/wiki/Gnaeus_Servilius_Caepio_(consul_253_BC)		
1443	C. Sempronius Blaesus		https://en.wikipedia.org/wiki/Gaius_Sempronius_Blaesus_(consul)		
1444	C. Aurelius Cotta		https://en.wikipedia.org/wiki/Gaius_Aurelius_Cotta_(consul_252_BC)		
1445	P. Servilius Geminus		https://en.wikipedia.org/wiki/Publius_Servilius_Geminus		
1446	L. Caecilius Metellus		https://en.wikipedia.org/wiki/Lucius_Caecilius_Metellus_(consul_251_BC)		
1447	C. Furius Pacilus		https://en.wikipedia.org/wiki/Gaius_Furius_Pacilus_(consul_251_BC)		
1448	P. Claudius Pulcher		https://en.wikipedia.org/wiki/Publius_Claudius_Pulcher_(consul_249_BC)		
1449	L. Junius Pullus		https://en.wikipedia.org/wiki/Lucius_Junius_Pullus		
1450	N. Fabius Buteo		https://en.wikipedia.org/wiki/Numerius_Fabius_Buteo		
1451	M. Fabius Licinus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1452	M. Fabius Buteo		https://en.wikipedia.org/wiki/Marcus_Fabius_Buteo		
1453	C. Atilius Bulbus		https://en.wikipedia.org/wiki/Gaius_Atilius_Bulbus		
1454	A. Manlius Torquatus Atticus		https://en.wikipedia.org/wiki/Aulus_Manlius_Torquatus_Atticus		
1455	C. Fundanius Fundulus		https://en.wikipedia.org/wiki/Gaius_Fundanius_Fundulus		
1456	C. Sulpicius Galus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1457	C. Lutatius Catulus		https://en.wikipedia.org/wiki/Gaius_Lutatius_Catulus_(consul_242_BC)		
1458	A. Postumius Albinus		https://en.wikipedia.org/wiki/Aulus_Postumius_Albinus_(consul_242_BC)		
1459	Q. Lutatius Cerco		https://en.wikipedia.org/wiki/Quintus_Lutatius_Cerco		
1460	C. Claudius Centho		https://en.wikipedia.org/wiki/Gaius_Claudius_Centho		
1461	M. Sempronius Tuditanus		https://en.wikipedia.org/wiki/Marcus_Sempronius_Tuditanus_(consul_240_BC)		
1462	C. Mamilius Turrinus		https://en.wikipedia.org/wiki/Gaius_Mamilius_Turrinus		
1463	Q. Valerius Falto		https://en.wikipedia.org/wiki/Quintus_Valerius_Falto		
1464	Ti. Sempronius Gracchus		https://en.wikipedia.org/wiki/Tiberius_Sempronius_Gracchus_(consul_238_BC)		
1465	P. Valerius Falto		https://en.wikipedia.org/wiki/Publius_Valerius_Falto		
1466	L. Cornelius Lentulus Caudinus		https://en.wikipedia.org/wiki/Lucius_Cornelius_Lentulus_Caudinus_(consul_237_BC)		
1467	Q. Fulvius Flaccus		https://en.wikipedia.org/wiki/Quintus_Fulvius_Flaccus_(consul_237_BC)		
1468	P. Cornelius Lentulus Caudinus		https://en.wikipedia.org/wiki/Publius_Cornelius_Lentulus_Caudinus		
1469	C. Licinius Varus		https://en.wikipedia.org/wiki/Gaius_Licinius_Varus		
1470	T. Manlius Torquatus		https://en.wikipedia.org/wiki/Titus_Manlius_Torquatus_(consul_235_BC)		
1471	L. Postumius Albinus		https://en.wikipedia.org/wiki/Lucius_Postumius_Albinus_(consul_234_BC)		
1472	Sp. Carvilius Maximus Ruga		https://en.wikipedia.org/wiki/Spurius_Carvilius_Maximus_Ruga		
1473	Q. Fabius Maximus Verrucosus		https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Verrucosus		
1474	M. Pomponius Matho		https://en.wikipedia.org/wiki/Manius_Pomponius_Matho		
1475	M. Aemilius Lepidus		https://en.wikipedia.org/wiki/Marcus_Aemilius_Lepidus_(consul_232_BC)		
1476	M. Publicius Malleolus		https://en.wikipedia.org/wiki/Marcus_Publicius_Malleolus		
1477	M. Pomponius Matho		https://en.wikipedia.org/wiki/Marcus_Pomponius_Matho		
1478	C. Papirius Maso		https://en.wikipedia.org/wiki/Gaius_Papirius_Maso		
1479	M. Aemilius Barbula		https://en.wikipedia.org/wiki/Marcus_Aemilius_Barbula		
1480	M. Junius Pera		https://en.wikipedia.org/wiki/Marcus_Junius_Pera		
1481	Cn. Fulvius Centumalus		https://en.wikipedia.org/wiki/Gnaeus_Fulvius_Centumalus		
1482	P. Valerius Flaccus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1483	M. Atilius Regulus		https://en.wikipedia.org/wiki/Marcus_Atilius_Regulus_(consul_227_BC)		
1484	M. Valerius Messalla		https://en.wikipedia.org/wiki/Marcus_Valerius_Messalla_(consul_226_BC)		
1485	L. Apustius Fullo		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1486	L. Aemilius Papus		https://en.wikipedia.org/wiki/Lucius_Aemilius_Papus		
1487	C. Atilius Regulus		https://en.wikipedia.org/wiki/List_of_Roman_consuls#Third_century_BC_(300–201)		
1488	C. Flaminius		https://en.wikipedia.org/wiki/Gaius_Flaminius_(consul_223_BC)		
1489	P. Furius Philus		https://en.wikipedia.org/wiki/Publius_Furius_Philus		
1490	M. Claudius Marcellus		https://en.wikipedia.org/wiki/Marcus_Claudius_Marcellus		
1491	Cn. Cornelius Scipio Calvus		https://en.wikipedia.org/wiki/Gnaeus_Cornelius_Scipio_Calvus		
1492	P. Cornelius Scipio Asina		https://en.wikipedia.org/wiki/Publius_Cornelius_Scipio_Asina		
1493	M. Minucius Rufus		https://en.wikipedia.org/wiki/Marcus_Minucius_Rufus_(consul_221_BC)		
1494	M. Valerius Laevinus (invalidated)		https://en.wikipedia.org/wiki/Marcus_Valerius_Laevinus		
1495	C. Lutatius Catulus		https://en.wikipedia.org/wiki/Gaius_Lutatius_Catulus_(consul_220_BC)		
