Title	RulerID	Period	Notes
Pope	1	32-67	
Pope	2	67-76	First Roman Pope
Pope	3	76-88	First Greek Pope
Pope	4	88-97	He was martyred by being tied to an anchor and being thrown in the sea.
Pope	5	97-105	Said to have divided Rome into parishes, assigning a priest to each.
Pope	6	105-115	Inaugurated the custom of blessing houses with holy water.
Pope	7	115-125	Also called Xystus I
Pope	8	125-136	Martyr; associated with the Christmas midnight Mass.
Pope	9	136-140	
Pope	10	140-155	Martyred by sword. Decreed that Easter should only be celebrated on a Sunday.
Pope	11	155-166	Decreed that priests are not allowed to have long hair.
Pope	12	166-175	
Pope	13	175-189	
Pope	14	189-199	first pope to have been born on the continent of Africa
Pope	15	199-217	
Pope	16	217-22	opposed by St. Hippolytus, antipope (217-236)
Pope	17	222-30	opposed by St. Hippolytus, antipope (217-236)
Pope	18	230-35	opposed by St. Hippolytus, antipope (217-236)
Pope	19	235-36	opposed by St. Hippolytus, antipope (217-236)
Pope	20	236-50	Divided the communities of Rome into seven districts, each supervised by a deacon
Pope	21	251-53	Opposed by Novatian, antipope
Pope	22	253-54	Martyr; ruled briefly during persecution.
Pope	23	254-257	Martyred by beheading
Pope	24	257-258	Martyred by beheading
Pope	25	260-268	
Pope	26	269-274	
Pope	27	275-283	
Pope	28	283-296	Also called Gaius. Martyred by beheading. Relative of Emperor Diocletian.
Pope	29	296-304	Ruled during Diocletian's persecution.
Pope	30	308-309	
Pope	31	310	309 or 310
Pope	32	311-14	
Pope	33	314-35	Pontiff during the Council of Nicaea.
Pope	34	336	
Pope	35	337-52	Defended Nicene Christianity against Arianism.
Pope	36	352-66	Opposed by Felix II, antipope
Pope	37	366-84	Opposed by Ursicinus, antipope
Pope	38	384-99	
Pope	39	399-401	
Pope	40	401-17	
Pope	41	417-18	
Pope	42	418-22	Opposed by Eulalius, antipope
Pope	43	422-32	Sent St. Patrick to evangelize Ireland.
Pope	44	432-40	
Pope	45	440-61	
Pope	46	461-68	
Pope	47	468-83	
Pope	48	483-92	
Pope	49	492-96	
Pope	50	496-98	
Pope	51	498-514	Opposed by Laurentius, antipope
Pope	52	514-23	
Pope	53	523-26	
Pope	54	529-30	
Pope	55	530-32	Opposed by Dioscorus, antipope
Pope	56	533-35	
Pope	57	535-36	Also called Agapitus I
Pope	58	536-37	
Pope	59	537-55	
Pope	60	556-61	
Pope	61	561-74	
Pope	62	575-79	
Pope	63	579-90	
Pope	64	590-604	
Pope	65	604-606	
Pope	66	607	
Pope	67	608-15	
Pope	68	615-18	
Pope	69	619-25	
Pope	70	625-38	
Pope	71	640	
Pope	72	640-42	
Pope	73	642-49	
Pope	74	649-55	
Pope	75	655-57	
Pope	76	657-72	
Pope	77	672-76	
Pope	78	676-78	
Pope	79	678-81	
Pope	80	682-83	
Pope	81	684-85	
Pope	82	685-86	
Pope	83	686-87	
Pope	84	687-701	Opposed by Theodore and Paschal, antipopes
Pope	85	701-05	
Pope	86	705-07	
Pope	87	708	
Pope	88	708-15	
Pope	89	715-31	
Pope	90	731-41	
Pope	91	741-52	Stephen II followed Zachary, but because he died before being consecrated, modern lists omit him
Pope	92	752-57	
Pope	93	757-67	
Pope	94	767-72	Opposed by Constantine II and Philip, antipopes
Pope	95	772-95	
Pope	96	795-816	
Pope	97	816-17	
Pope	98	817-24	
Pope	99	824-27	
Pope	100	827	
Pope	101	827-44	
Pope	102	844-47	Opposed by John, antipope
Pope	103	847-55	
Pope	104	855-58	Opposed by Anastasius, antipope
Pope	105	858-67	
Pope	106	867-72	
Pope	107	872-82	
Pope	108	882-84	
Pope	109	884-85	
Pope	110	885-91	
Pope	111	891-96	
Pope	112	896	
Pope	113	896-97	
Pope	114	897	
Pope	115	897	
Pope	116	898-900	
Pope	117	900-03	
Pope	118	903	Opposed by Christopher, antipope
Pope	119	904-11	
Pope	120	911-13	
Pope	121	913-14	
Pope	122	914-28	
Pope	123	928	
Pope	124	929-31	
Pope	125	931-35	
Pope	126	936-39	
Pope	127	939-42	
Pope	128	942-46	
Pope	129	946-55	
Pope	130	955-63	
Pope	131	963-64	Considered an antipope for part of his reign.
Pope	132	964	Deposed by Emperor Otto I.
Pope	133	965-72	
Pope	134	973-74	Imprisoned and strangled by Crescentius I.
Pope	135	974-83	opposed by Boniface VII, antipope
Pope	136	983-84	opposed by Boniface VII, antipope
Pope	137	985-96	
Pope	138	996-99	Opposed by John XVI, antipope. First German pope.
Pope	139	999-1003	Known for his scientific knowledge.
Pope	140	1003	Reigned for about 5 months.
Pope	141	1003-09	Abdicated.
Pope	142	1009-12	
Pope	143	1012-24	Opposed by Gregory, antipope
Pope	144	1024-32	
Pope	145	1032-45	He appears on this list three separate times, because he was twice deposed and restored
Pope	146	1045	Considered an antipope by some.
Pope	145	1045	Resigned due to accusations of simony.
Pope	147	1045-46	
Pope	148	1046-47	
Pope	145	1047-48	
Pope	149	1048	Reigned for 23 days.
Pope	150	1049-54	Prominent in the Great Schism of 1054.
Pope	151	1055-57	
Pope	152	1057-58	
Pope	153	1058-61	Opposed by Benedict X, antipope
Pope	154	1061-73	Opposed by Honorius II, antipope
Pope	155	1073-85	opposed by Guibert, antipope
Pope	156	1086-87	opposed by Guibert, antipope
Pope	157	1088-99	opposed by Guibert, antipope. Initiated the First Crusade.
Pope	158	1099-1118	Opposed by Theodoric, Aleric and Maginulf, antipopes
Pope	159	1118-19	Opposed by Burdin, antipope
Pope	160	1119-24	
Pope	161	1124-30	Opposed by Celestine II, antipope
Pope	162	1130-43	Opposed by Anacletus II and Gregory Conti, antipopes
Pope	163	1143-44	
Pope	164	1144-45	
Pope	165	1145-53	
Pope	166	1153-54	
Pope	167	1154-59	Only English pope.
Pope	168	1159-81	Opposed by Octavius, Pascal III, Callistus III and Innocent III, antipopes
Pope	169	1181-85	
Pope	170	1185-87	
Pope	171	1187	
Pope	172	1187-91	
Pope	173	1191-98	
Pope	174	1198-1216	
Pope	175	1216-27	
Pope	176	1227-41	
Pope	177	1241	
Pope	178	1243-54	
Pope	179	1254-61	
Pope	180	1261-64	
Pope	181	1265-68	
Pope	182	1271-76	
Pope	183	1276	
Pope	184	1276	
Pope	185	1276-77	Only Portuguese pope.
Pope	186	1277-80	
Pope	187	1281-85	
Pope	188	1285-87	
Pope	189	1288-92	
Pope	190	1294	Resigned papacy; became a saint.
Pope	191	1294-1303	Clashed with King Philip IV of France.
Pope	192	1303-04	
Pope	193	1305-14	
Pope	194	1316-34	Opposed by Nicholas V, antipope
Pope	195	1334-42	
Pope	196	1342-52	
Pope	197	1352-62	
Pope	198	1362-70	
Pope	199	1370-78	Last Avignon pope; returned papacy to Rome.
Pope	200	1378-89	Opposed by Robert of Geneva, antipope
Pope	201	1389-1404	Opposed by Robert of Geneva, Pedro de Luna and Baldassare Cossa, antipopes
Pope	202	1404-06	Opposed by Pedro de Luna and Baldassare Cossa, antipopes
Pope	203	1406-15	Opposed by Pedro de Luna, Baldassare Cossa, and Pietro Philarghi, antipopes
Pope	204	1417-31	Ended Western Schism.
Pope	205	1431-47	Opposed by Amadeus of Savoy, antipope
Pope	206	1447-55	
Pope	207	1455-58	
Pope	208	1458-64	
Pope	209	1464-71	
Pope	210	1471-84	
Pope	211	1484-92	
Pope	212	1492-1503	
Pope	213	1503	
Pope	214	1503-13	
Pope	215	1513-21	
Pope	216	1522-23	Last non-Italian pope before John Paul II.
Pope	217	1523-34	Pope during the Sack of Rome.
Pope	218	1534-49	Convened the Council of Trent.
Pope	219	1550-55	
Pope	220	1555	Reigned for 22 days.
Pope	221	1555-59	
Pope	222	1559-65	Concluded the Council of Trent.
Pope	223	1566-72	Excommunicated Elizabeth I of England.
Pope	224	1572-85	Reformed the calendar (Gregorian Calendar).
Pope	225	1585-90	Rebuilt much of Rome.
Pope	226	1590	Shortest papacy in history (13 days).
Pope	227	1590-91	
Pope	228	1591	
Pope	229	1592-1605	
Pope	230	1605	Reigned for 27 days.
Pope	231	1605-21	
Pope	232	1621-23	Established the modern papal conclave rules.
Pope	233	1623-44	
Pope	234	1644-55	
Pope	235	1655-67	
Pope	236	1667-69	
Pope	237	1670-76	
Pope	238	1676-89	
Pope	239	1689-91	
Pope	240	1691-1700	
Pope	241	1700-21	
Pope	242	1721-24	
Pope	243	1724-30	
Pope	244	1730-40	
Pope	245	1740-58	
Pope	246	1758-69	
Pope	247	1769-74	Suppressed the Society of Jesus.
Pope	248	1775-99	
Pope	249	1800-23	Restored the Society of Jesus.
Pope	250	1823-29	
Pope	251	1829-30	
Pope	252	1831-46	Opposed modern ideologies.
Pope	253	1846-78	Longest-reigning elected pope.
Pope	254	1878-1903	
Pope	255	1903-14	First pope canonized since Pius V.
Pope	256	1914-22	Pope during World War I.
Pope	257	1922-39	Founded Vatican Radio.
Pope	258	1939-58	Pope during World War II.
Pope	259	1958-63	Convened the Second Vatican Council.
Pope	260	1963-78	Concluded the Second Vatican Council.
Pope	261	1978	Reigned for 33 days.
Pope	262	1978-2005	First non-Italian pope in 455 years.
Pope	263	2005-2013	First pope to resign since Gregory XII.
Pope	264	2013-2024	First pope from the Americas.
English Monarch	265	802-839	
English Monarch	266	839-856	
English Monarch	267	856-860	
English Monarch	268	860-865	
English Monarch	269	865-871	
English Monarch	270	871-899	
English Monarch	271	899-924	
English Monarch	272	925-939	
English Monarch	273	939-946	
English Monarch	274	946-955	
English Monarch	275	955-959	
English Monarch	276	959-975	
English Monarch	277	975-978	
English Monarch	278	978-1013	
English Monarch	279	1013-14	First Danish King of England
English Monarch	278	1014-16	
English Monarch	280	1016	
English Monarch	281	1016-35	Ruled over England, Denmark, and Norway
English Monarch	282	1035-40	
English Monarch	283	1040-42	
English Monarch	284	1042-66	Canonized as a saint
English Monarch	285	1066	
English Monarch	286	1066-87	
English Monarch	287	1087-1100	
English Monarch	288	1100-35	
English Monarch	289	1135-54	
English Monarch	290	1154-89	
English Monarch	291	1189-99	
English Monarch	292	1199-1216	
English Monarch	293	1216-72	
English Monarch	294	1272-1307	
English Monarch	295	1307-27	
English Monarch	296	1327-77	
English Monarch	297	1377-99	
English Monarch	298	1399-1413	
English Monarch	299	1413-22	
English Monarch	300	1422-61	
English Monarch	301	1461-70	
English Monarch	300	1470-71	
English Monarch	301	1471-83	
English Monarch	302	1483	
English Monarch	303	1483-85	
English Monarch	304	1485-1509	
English Monarch	305	1509-47	
English Monarch	306	1547-53	
English Monarch	307	1553-58	
English Monarch	308	1558-1603	
English Monarch	309	1603-25	
English Monarch	310	1625-49	Executed after the English Civil War
English Monarch	805	1649-1660	No monarch; England was a republic under Oliver Cromwell
English Monarch	311	1660-85	
English Monarch	312	1685-88	
English Monarch	313	1689-1702	Mary II died in 1694
English Monarch	314	1702-14	
English Monarch	315	1714-27	
English Monarch	316	1727-60	
English Monarch	317	1760-1820	
English Monarch	318	1820-30	
English Monarch	319	1830-37	
English Monarch	320	1837-1901	
English Monarch	321	1901-10	
English Monarch	322	1910-36	
English Monarch	323	1936	Abdicated to marry Wallis Simpson
English Monarch	324	1936-52	
English Monarch	325	1952-2022	
English Monarch	326	2022-2024	
US president	327	1789-1797	VP: John Adams
US president	328	1797-1801	VP: Thomas Jefferson, First president to live in the White House
US president	329	1801-1809	VPs: Aaron Burr, George Clinton
US president	330	1809-1817	VPs: George Clinton, Elbridge Gerry
US president	331	1817-1825	VP: Daniel D. Tompkins
US president	332	1825-1829	(John C. Calhoun)
US president	333	1829-1837	(John C. Calhoun) (Martin Van Buren)
US president	334	1837-1841	(Richard M. Johnson)
US president	335	1841	(John Tyler) Shortest presidency (32 days)
US president	336	1841-1845	
US president	337	1845-1849	(George M. Dallas)
US president	338	1849-1850	(Millard Fillmore) Died in office after 16 months
US president	339	1850-1853	
US president	340	1853-1857	(William R. King)
US president	341	1857-1861	(John C. Breckinridge)
US president	342	1861-1865	(Hannibal Hamlin, (Andrew Johnson), assassinated
US president	343	1865-1869	First president to be impeached
US president	344	1869-1877	(Schuyler Colfax) (Henry Wilson)
US president	345	1877-1881	(William A. Wheeler)
US president	346	1881	(Chester A. Arthur) Assassinated after 200 days in office
US president	347	1881-1885	
US president	348	1885-1889	(Thomas A. Hendricks)
US president	349	1889-1893	(Levi P. Morton)
US president	348	1893-1897	(Adlai E. Stevenson)
US president	350	1897-1901	Garret A. Hobart, Theodore Roosevelt. Assassinated in second term
US president	351	1901-1909	(Charles W. Fairbanks)
US president	352	1909-1913	(James S. Sherman)
US president	353	1913-1921	(Thomas R. Marshall)
US president	354	1921-1923	(Calvin Coolidge). Died in office
US president	355	1923-1929	(Charles G. Dawes)
US president	356	1929-1933	(Charles Curtis)
US president	357	1933-1945	(John N. Garner) (Henry A. Wallace) (Harry S. Truman)
US president	358	1945-1953	(Barkley, Alben W.)
US president	359	1953-1961	(Richard M. Nixon)
US president	360	1961-1963	(Lyndon B. Johnson), assassinated
US president	361	1963-1969	(Hubert H. Humphrey)
US president	362	1969-1974	(Spiro T. Agnew) (Gerald R. Ford), Only president to resign
US president	363	1974-1977	(Nelson Rockefeller)
US president	364	1977-1981	(Walter F. Mondale)
US president	365	1981-1989	(George Bush)
US president	366	1989-1993	(Dan Quayle)
US president	367	1993-2001	(Albert Gore)
US president	368	2001-2009	(Richard Cheney)
US president	369	2009-2017	(Joseph R. Biden)
US president	370	2017-2021	(Mike Pence)
US president	371	2021-2025	(Kamala Harris)
US president	370	2025-2029	JD Vance
British Prime Minister	372	1721-42	
British Prime Minister	373	1742-43	
British Prime Minister	374	1743-54	
British Prime Minister	375	1754-56	
British Prime Minister	376	1756-57	
British Prime Minister	375	1757-62	
British Prime Minister	377	1762-63	
British Prime Minister	378	1763-65	
British Prime Minister	379	1765-66	
British Prime Minister	380	1766-68	
British Prime Minister	381	1768-70	
British Prime Minister	382	1770-82	
British Prime Minister	379	1782	
British Prime Minister	383	1782-83	
British Prime Minister	384	1783	
British Prime Minister	385	1783-1801	
British Prime Minister	386	1801-04	
British Prime Minister	385	1804-06	
British Prime Minister	387	1806-07	
British Prime Minister	384	1807-09	
British Prime Minister	388	1809-12	
British Prime Minister	389	1812-27	
British Prime Minister	390	1827	
British Prime Minister	391	1827-28	
British Prime Minister	392	1828-30	
British Prime Minister	393	1830-34	
British Prime Minister	394	1834	
British Prime Minister	392	1834	
British Prime Minister	395	1834-35	
British Prime Minister	394	1835-41	
British Prime Minister	395	1841-46	
British Prime Minister	396	1846-52	
British Prime Minister	397	1852	
British Prime Minister	398	1852-55	
British Prime Minister	399	1855-58	
British Prime Minister	397	1858-59	
British Prime Minister	399	1859-65	
British Prime Minister	396	1865-66	
British Prime Minister	397	1866-68	
British Prime Minister	400	1868	
British Prime Minister	401	1868-74	
British Prime Minister	400	1874-80	
British Prime Minister	401	1880-85	
British Prime Minister	402	1885-86	
British Prime Minister	401	1886	
British Prime Minister	402	1886-92	
British Prime Minister	401	1892-94	
British Prime Minister	403	1894-95	
British Prime Minister	402	1895-1902	
British Prime Minister	435	1902-05	
British Prime Minister	404	1905-08	
British Prime Minister	405	1908-16	
British Prime Minister	406	1916-22	
British Prime Minister	407	1922-23	
British Prime Minister	408	1923-24	
British Prime Minister	409	1924	
British Prime Minister	408	1924-29	
British Prime Minister	409	1929-35	
British Prime Minister	408	1935-37	
British Prime Minister	410	1937-40	
British Prime Minister	411	1940-45	
British Prime Minister	412	1945-51	
British Prime Minister	411	1951-55	
British Prime Minister	413	1955-57	
British Prime Minister	414	1957-63	
British Prime Minister	415	1963-64	
British Prime Minister	416	1964-70	
British Prime Minister	417	1970-74	
British Prime Minister	416	1974-76	
British Prime Minister	418	1976-79	
British Prime Minister	419	1979-90	
British Prime Minister	420	1990-97	
British Prime Minister	421	1997-2007	
British Prime Minister	422	2007-10	
British Prime Minister	423	2010-16	
British Prime Minister	424	2016-19	
British Prime Minister	425	2019-22	
British Prime Minister	426	2022	
British Prime Minister	427	2022-2024	
King of the Franks	825	481-511	
King of the Franks	826	511-561	
King of the Franks	827	561-584	
King of the Franks	828	584-629	
King of the Franks	829	629-639	
King of the Franks	830	743-751	
King of the Franks	428	751-768	
King of the Franks	429	768-771	
King of the Franks	430	768-814	
King of the Franks	431	814-840	
King of the Franks	432	840-855	
King of the Franks	433	840-875	
King of the West Franks	311	843-875	
King of the East Franks	326	876-887	
King of the West Franks	433	877-879	
King of the West Franks	651	879-882	
King of the West Franks	439	879-884	
King of the East Franks	440	887-899	
King of the West Franks	441	888-898	
King of the West Franks	326	898-922	
King of the East Franks	443	899-911	
King of the West Franks	444	922-923	
King of the West Franks	445	923-936	
King of the West Franks	446	936-954	
King of the West Franks	447	954-986	
King of the West Franks	448	986-987	
King of the Franks	449	987-996	
King of the Franks	450	996-1031	
King of the Franks	451	1031-60	
King of the Franks	452	1060-1108	
King of the Franks	453	1108-37	
King of the Franks	454	1137-80	
King of France	455	1180-1223	
King of France	456	1223-26	
King of France	457	1226-70	
King of France	458	1270-85	
King of France	459	1285-1314	
King of France	460	1314-16	
King of France	461	1316	
King of France	462	1316-22	
King of France	463	1322-28	
King of France	464	1328-50	
King of France	465	1350-64	
King of France	466	1364-80	
King of France	467	1380-1422	
King of France	468	1422-61	
King of France	469	1461-83	
King of France	470	1483-98	
King of France	471	1498-1515	
King of France	472	1515-47	
King of France	473	1547-59	
King of France	474	1559-60	
King of France	475	1560-74	
King of France	476	1574-89	
King of France	477	1589-1610	
King of France	478	1610-43	
King of France	479	1643-1715	
King of France	480	1715-74	
King of France	481	1774-92	
King of France	482	1793-95	
French Government	487	1792-95	
French Government	488	1795-99	
French Monarch	483	1799-1804	
French Emperor	490	1804-14	1804–14, 1815
French Emperor	491	1815	
French Monarch	484	1815-24	1814, 1815-24
French Monarch	485	1824-30	
French Monarch	486	1830-48	
French President	492	1848-52	
French Emperor	492	1852-70	as Napoleon III 
French President	493	1871-73	
French President	494	1873-79	
French President	495	1879-87	
French President	496	1887-94	
French President	497	1894-95	
French President	498	1895-99	
French President	499	1899-1906	
French President	500	1906-13	
French President	501	1913-20	
French President	502	1920	
French President	503	1920-24	
French President	504	1924-31	
French President	505	1931-32	
French President	506	1932-40	
French President	507	1940-44	
French Government	489	1944-46	
French President	508	1947-54	
French President	509	1954-59	
French President	510	1959-69	
French President	511	1969-74	
French President	512	1974-81	
French President	513	1981-95	
French President	514	1995-2007	
French President	515	2007-12	
French President	516	2012-17	
French President	517	2017-2024	
Byzantine Emperor	518	491-518	
Byzantine Emperor	519	518-527	
Byzantine Emperor	520	527-565	
Byzantine Emperor	521	565-578	
Byzantine Emperor	936	578-582	
Byzantine Emperor	522	582-602	
Byzantine Emperor	523	602-610	
Byzantine Emperor	524	610-641	
Byzantine Emperor	525	641	
Byzantine Emperor	526	641	January to April or May 641
Byzantine Emperor	527	641-668	
Byzantine Emperor	528	668-685	
Byzantine Emperor	529	685-695	685–695; 705–711
Byzantine Emperor	938	695-698	
Byzantine Emperor	939	698-705	
Byzantine Emperor	529	705-711	685–695; 705–711
Byzantine Emperor	530	711-713	
Byzantine Emperor	531	713-715	
Byzantine Emperor	532	717-741	
Byzantine Emperor	533	741-775	
Byzantine Emperor	534	775-780	
Byzantine Emperor	535	780-797	
Byzantine Emperor	937	797-802	
Byzantine Emperor	536	802-811	
Byzantine Emperor	940	811	
Byzantine Emperor	537	811-813	
Byzantine Emperor	538	813-820	
Byzantine Emperor	539	820-829	
Byzantine Emperor	941	829-842	
Byzantine Emperor	540	842-867	
Byzantine Emperor	541	867-886	
Byzantine Emperor	123	886-912	
Byzantine Emperor	543	912-913	
Byzantine Emperor	544	913-959	
Byzantine Emperor	545	920-944	
Byzantine Emperor	546	959-963	
Byzantine Emperor	547	963-969	military emperor
Byzantine Emperor	548	969-976	military emperor
Byzantine Emperor	549	976-1025	960, crowned as baby; 976–1025, sole emperor
Byzantine Emperor	550	1025-28	960, crowned as baby; 1025–28, sole emperor
	942	1028-34	
Byzantine Emperor	551	1034-41	
Byzantine Emperor	552	1041-42	
	943	1042	with Theodora
Byzantine Emperor	553	1042-55	
	944	1055-56	
Byzantine Emperor	554	1056-57	
Byzantine Emperor	555	1057-59	
Byzantine Emperor	556	1059-67	
	945	1068-71	
Byzantine Emperor	557	1071-78	
Byzantine Emperor	558	1078-81	
Byzantine Emperor	559	1081-1118	
Byzantine Emperor	560	1118-43	
Byzantine Emperor	561	1143-80	
Byzantine Emperor	562	1180-83	
Byzantine Emperor	563	1183-85	
Byzantine Emperor	564	1185-95	
Byzantine Emperor	565	1195-1203	
Byzantine Emperor	566	1203-04	
Byzantine Emperor	567	1204	
Byzantine Emperor	568	1204-05	
Byzantine Emperor	569	1228-61	
Byzantine Emperor	570	1261-82	
Byzantine Emperor	571	1282-1328	
Byzantine Emperor	572	1328-41	
Byzantine Emperor	573	1341-91	
Byzantine Emperor	574	1347-54	
Byzantine Emperor	575	1376-79	
Byzantine Emperor	576	1390	
Byzantine Emperor	577	1391-1425	
Byzantine Emperor	578	1421-48	1408, crowned co-emperor; 1421–48
Byzantine Emperor	579	1449-53	
Emperor of China	580	221BC-210BC	Qin dynasty (221–207 BCE
Emperor of China	581	202BC-195BC	Han dynasty
Emperor of China	582	180BC-157BC	Han dynasty
Emperor of China	583	157BC-141BC	Han dynasty
Emperor of China	584	141BC-87BC	Han dynasty
Emperor of China	585	74BC-49BC	Han dynasty
Emperor of China	586	49BC-33BC	Han dynasty
Emperor of China	587	1BC-5AD	Han dynasty
Emperor of China	588	25-57 	Han dynasty
Emperor of China	589	57-75 	Han dynasty
Emperor of China	590	75-88 	Han dynasty
Emperor of China	591	45BC-23AD	Xin dynasty
Emperor of China	592	220-226	Wu dynasty
Emperor of China	593	229-252	Wu dynasty
Emperor of China	594	386-535	
Emperor of China	595	471-499	Wu dynasty
Emperor of China	596	265-290	Jin dynasty
Emperor of China	821	290-307	Jin dynasty
Emperor of China	822	307-313	Jin dynasty
Emperor of China	823	313-318	Jin dynasty
Emperor of China	824	318-323	Jin dynasty
Emperor of China	597	502-549	Southern Liang dynasty
Emperor of China	598	581-604 	Sui dynasty
Emperor of China	599	604-618 	Sui dynasty
Emperor of China	600	618-626	Tang dynasty
Emperor of China	601	626-649	Tang dynasty
Emperor of China	602	649-683	Tang dynasty
Emperor of China	603	684-712	Tang dynasty
Emperor of China	604	712-756	Tang dynasty
Emperor of China	605	779-805	Tang dynasty
Emperor of China	606	827-840	Tang dynasty
Emperor of China	607	907-923	Later Liang dynasty
Emperor of China	608	960-976	Song dynasty
Emperor of China	609	976-997	Song dynasty
Emperor of China	610	997-1022	Song dynasty
Emperor of China	611	1022-63	Song dynasty
Emperor of China	612	1067-85	Song dynasty
Emperor of China	613	1100-1126	Song dynasty
Emperor of China	614	1126-1127	Song dynasty
Emperor of China	615	1038-48	Xi Xia dynasty
Emperor of China	616	1127-62	Southern Song dynasty
Emperor of China	617	1195-1224	Southern Song dynasty
Emperor of China	618	1271-94	Yuan dynasty
Emperor of China	619	1295-1307	Yuan dynasty
Emperor of China	620	1311-20	Yuan dynasty
Emperor of China	621	1333-68	Yuan dynasty
Emperor of China	622	1368-98	Ming dynasty
Emperor of China	623	1402-24	Ming dynasty
Emperor of China	624	1435-64	Ming dynasty
Emperor of China	625	1449-57	Ming dynasty
Emperor of China	626	1505-21	Ming dynasty
Emperor of China	627	1521-1567	Ming dynasty
Emperor of China	628	1567-72	Ming dynasty
Emperor of China	629	1572-1620	Ming dynasty
Emperor of China	630	1620-27	Ming dynasty
Emperor of China	631	1627-44	Ming dynasty
Emperor of China	632	1644-61	Qing dynasty
Emperor of China	633	1661-1722	Qing dynasty
Emperor of China	634	1722-35	Qing dynasty
Emperor of China	635	1735-96	Qing dynasty
Emperor of China	636	1796-1820	Qing dynasty
Emperor of China	637	1820-50	Qing dynasty
Emperor of China	638	1850-61	Qing dynasty
Emperor of China	639	1861-1875	Qing dynasty
Emperor of China	640	1875-1908	Qing dynasty
Emperor of China	641	1908-1912	Qing dynasty
Holy Roman Emperor	430	800-814	
Holy Roman Emperor	431	814-840	
Holy Roman Emperor	432	823-855	
Holy Roman Emperor	433	850-875	
Emperor of the Carolingian Empire	311	875-877	
Emperor of the Carolingian Empire	326	881-887	
Holy Roman Emperor	648	891-894	legitimacy questioned
Holy Roman Emperor	649	892-898	
Holy Roman Emperor	440	896-899	
Holy Roman Emperor	651	901-905	
Holy Roman Emperor	652	915-924	
Holy Roman Emperor	653	962-973	
Holy Roman Emperor	654	967-983	
Holy Roman Emperor	655	996-1002	
Holy Roman Emperor	656	1014-24	
Holy Roman Emperor	657	1027-39	
Holy Roman Emperor	658	1046-56	
Holy Roman Emperor	298	1084-1106	
Holy Roman Emperor	299	1111-25	
Holy Roman Emperor	661	1133-37	
Holy Roman Emperor	662	1152-90	
Holy Roman Emperor	300	1191-97	
Holy Roman Emperor	664	1209-15	
Holy Roman Emperor	665	1220-50	
Holy Roman Emperor	304	1312-13	
Holy Roman Emperor	443	1328-47	
Holy Roman Emperor	668	1355-78	
Holy Roman Emperor	669	1433-37	
Holy Roman Emperor	670	1452-93	
Holy Roman Emperor	671	1493-1519	
Holy Roman Emperor	672	1519-56	
Holy Roman Emperor	673	1558-64	
Holy Roman Emperor	674	1564-76	
Holy Roman Emperor	675	1576-1612	
Holy Roman Emperor	676	1612-19	
Holy Roman Emperor	677	1619-37	
Holy Roman Emperor	678	1637-57	
Holy Roman Emperor	679	1658-1705	
Holy Roman Emperor	680	1705-11	
Holy Roman Emperor	681	1711-40	
Holy Roman Emperor	682	1742-45	
Holy Roman Emperor	683	1745-65	
Holy Roman Emperor	684	1765-90	
Holy Roman Emperor	685	1790-92	
Holy Roman Emperor	686	1792-1806	
Roman Emperor	687	31BC-14AD	
Roman Emperor	688	14-37	
Roman Emperor	689	37-41	
Roman Emperor	690	41-54	
Roman Emperor	691	54-68	
Roman Emperor	692	68-69	
Roman Emperor	693	69	January-April 69 CE
Roman Emperor	694	69	July-December 69 CE
Roman Emperor	695	69-79	
Roman Emperor	696	79-81 	
Roman Emperor	697	81-96 	
Roman Emperor	698	96-98 	
Roman Emperor	699	98-117 	
Roman Emperor	700	117-138 	
Roman Emperor	701	138-161 	
Roman Emperor	702	161-180 	
Roman Emperor	703	161-169 	
Roman Emperor	704	177-192 	
Roman Emperor	705	193	January-March 193 CE
Roman Emperor	706	193	March-June 193 CE
Roman Emperor	707	193-211 	
Roman Emperor	708	198-217 	
Roman Emperor	709	209-211 	killed by his brother Caracalla
Roman Emperor	710	217-218 	
Roman Emperor	711	218-222 	
Roman Emperor	712	222-235 	
Roman Emperor	713	235-238 	
Roman Emperor	714	238	March-April 238 CE
Roman Emperor	715	238	March-April 238 CE
Roman Emperor	716	238	April 22-July 29, 238 CE
Roman Emperor	717	238	April 22-July 29, 238 CE
Roman Emperor	718	238-244 	
Roman Emperor	719	244-249 	
Roman Emperor	720	249-251 	
Roman Emperor	721	251	
Roman Emperor	722	251-253 	
Roman Emperor	723	253	
Roman Emperor	724	253-260 	
Roman Emperor	725	253-268 	
Roman Emperor	726	268-270 	
Roman Emperor	727	270	
Roman Emperor	728	270-275 	
Roman Emperor	729	275-276 	
Roman Emperor	730	276	June-September 276 CE
Roman Emperor	731	276-282 	
Roman Emperor	732	282-283 	
Roman Emperor	733	283-284 	
Roman Emperor	734	283-285 	
Roman Emperor (East)	735	284-305	divided the empire into East and West
Roman Emperor (West)	736	286-305	
Roman Emperor (West)	737	305-306	
Roman Emperor (East)	738	305-311	
Roman Emperor (West)	739	306-307	
Roman Emperor (West)	740	306-312	
Roman Emperor	898	306-337 	reunified the empire
Roman Emperor	742	310-313 	
Roman Emperor	743	308-324 	
Roman Emperor	744	337-340 	
Roman Emperor	745	337-361 	
Roman Emperor	746	337-350 	
Roman Emperor	747	351-354 	
Roman Emperor	748	361-363 	
Roman Emperor	749	363-364 	
Roman Emperor (West)	750	364-375 	
