rulerID	row	name	reign	sheet_birthdeath	born	died	source	status
3049	3042	Aurelius Valerius Symmachus Tullianus	330–330					NO-DATE on wikidata
3050	3043	Junius Bassus	331–331					NO-DATE on wikidata
3051	3044	Ablabius	331–331			338	wikidata	OK died only
3052	3045	L. Papius Pacatianus	332–332					NO-DATE on wikidata
3053	3046	Mecilius Hilarianus	332–332					NO-DATE on wikidata
3054	3047	Flavius Dalmatius	333–333			337	wikidata	OK died only
3055	3048	Domitius Zenofilus	333–333					NO-DATE on wikidata
3056	3049	Optatus	334–334			337	wikidata	OK died only
3057	3050	Amnius Manius Caesonius Nicomachus Anicius Paulinus	334–334					NO-DATE on wikidata
3058	3051	Julius Constantius	335–335		289	337	wikidata	OK
3059	3052	Ceionius Rufius Albinus	335–335					NO-DATE on wikidata
3060	3053	Nepotianus	336–336			350	wikidata	OK died only
3061	3054	Tettius Facundus	336–336					NO-URL no title match
3062	3055	Felicianus	337–337					NO-DATE on wikidata
3063	3056	Fabius Titianus	337–337					NO-DATE on wikidata
3064	3057	Ursus	338–338					NO-DATE on wikidata
3065	3058	Polemius	338–338					NO-DATE on wikidata
3067	3059	Septimius Acindynus	340–340					NO-DATE on wikidata
3068	3060	L. Aradius Valerius Proculus	340–340					NO-DATE on wikidata
3069	3061	Antonius Marcellinus	341–341					NO-URL no title match
3070	3062	Petronius Probinus	341–489					NO-DATE on wikidata
3071	3063	M. Maecius Memmius Furius Baburius Caecilianus Placidus	343–343					NO-DATE on wikidata
3072	3064	Romulus	343–343					NO-DATE on wikidata
3073	3065	Domitius Leontius	344–344					NO-DATE on wikidata
3074	3066	(a) Bonosus	344–344					NO-DATE on wikidata
3075	3067	(b) Julius Sallustius	344–344					NO-URL no title match
3076	3068	Amantius	345–345					NO-DATE on wikidata
3077	3069	M. Nummius Albinus						NO-URL no title match
3078	3070	Vulcacius Rufinus	347–347			368	wikidata	OK died only
3079	3071	Eusebius	347–347					NO-DATE on wikidata
3080	3072	Philippus	348–408					MISMATCH died 351 before reign end 408
3081	3073	Salia	348–348					NO-DATE on wikidata
3082	3074	Ulpius Limenius	349–349			349	wikidata	OK died only
3083	3075	Aconius Catullinus	349–349					NO-DATE on wikidata
3084	3076	Sergius	350–350					NO-DATE on wikidata
3085	3077	Nigrinianus	350–350		283		wikidata	OK born only
3086	3078	Magnus Magnentius Augustus	351–351		303	353	wikidata	OK
3087	3079	post consulatum Sergii et Nigriniani	351–351					NO-URL no title match
3088	3080	Gaiso	351–351					NO-URL no title match
3089	3081	Magnus Decentius Caesar	352–352			353	wikidata	OK died only
3090	3082	Paulus	352–512					NO-DATE on wikidata
3091	3083	Flavius Claudius Constantius Gallus	352–354		325	354	wikidata	OK
3092	3084	Arbitio	355–355					NO-DATE on wikidata
3093	3085	Q. Flavius Maesius Egnatius Lollianus	355–355					NO-DATE on wikidata
3095	3086	Censorius Datianus	358–358					NO-DATE on wikidata
3096	3087	Neratius Cerealis	358–358					NO-DATE on wikidata
3097	3088	Eusebius	359–359					NO-DATE on wikidata
3098	3089	Hypatius	359–500					NO-DATE on wikidata
3099	3090	Taurus	361–428					NO-DATE on wikidata
3100	3091	Florentius	361–361					NO-DATE on wikidata
3101	3092	Claudius Mamertinus	362–362					NO-DATE on wikidata
3102	3093	Nevitta	362–362					NO-DATE on wikidata
3103	3094	Sallustius	363–363					NO-DATE on wikidata
3105	3095	Varronianus	364–364		363		wikidata	OK born only
3107	3096	Valens Augustus	365–378		328	378	wikidata	OK
3109	3097	Dagalaifus	366–461					NO-DATE on wikidata
3110	3098	Lupicinus	367–367					NO-DATE on wikidata
3111	3099	Jovinus	367–367					NO-DATE on wikidata
3112	3100	Valentinianus (Galates)	369–369		366	369	wikidata	OK
3113	3101	Victor	369–424					NO-DATE on wikidata
3114	3102	Sex. Claudius Petronius Probus	371–371		328	390	wikidata	OK
3115	3103	Domitius Modestus	372–372					NO-DATE on wikidata
3116	3104	Arintheus	372–372			378	wikidata	OK died only
3117	3105	Equitius	374–374					NO-DATE on wikidata
3118	3106	post consulatum Gratiani AugustiI et Equitii	375–375					NO-URL no title match
3120	3107	Merobaudes	377–388			388	wikidata	OK died only
3121	3108	Decimius Magnus Ausonius	379–379		310	395	wikidata	OK
3122	3109	Q. Clodius Hermogenianus Olybrius	379–379					NO-DATE on wikidata
3124	3110	Syagrius	381–381					NO-DATE on wikidata
3125	3111	Eucherius	381–381					NO-DATE on wikidata
3126	3112	Claudius Antonius	382–382					NO-DATE on wikidata
3127	3113	Afranius Syagrius	382–382		345		wikidata	OK born only
3128	3114	Saturninus						NO-DATE on wikidata
3129	3115	Ricomer	384–384			393	wikidata	OK died only
3130	3116	Gaul: Magnus Maximus Augustus	384–384					NO-URL no title match
3131	3117	Clearchus	384–384					NO-DATE on wikidata
3132	3118	Bauto	385–385			388	wikidata	OK died only
3134	3119	Euodius	386–386					NO-DATE on wikidata
3135	3120	Eutropius	387–399			400	wikidata	OK died only
3137	3121	Maternus Cynegius	388–388			388	wikidata	OK died only
3138	3122	Timasius	389–389			396	wikidata	OK died only
3139	3123	Promotus	389–389			392	wikidata	OK died only
3140	3124	Neoterius	390–390		365	393	wikidata	OK
3141	3125	Eutolmius Tatianus	391–391					NO-DATE on wikidata
3142	3126	Q. Aurelius Symmachus	391–446					MISMATCH died 402 before reign end 446
3143	3127	Rufinus			335	395	wikidata	OK
3144	3128	Eugenius Augustus	393–393		345	394	wikidata	OK
3145	3129	Abundantius	393–393					NO-DATE on wikidata
3146	3130	Virius Nicomachus Flavianus	394–394		334	394	wikidata	OK
3148	3131	Anicius Hermogenianus Olybrius	395–395					NO-DATE on wikidata
3149	3132	Anicius Probinus	395–395					NO-DATE on wikidata
3150	3133	Caesarius	397–397					NO-DATE on wikidata
3151	3134	Nonius Atticus	397–397					NO-DATE on wikidata
3152	3135	Eutychianus	398–398			405	wikidata	OK died only
3153	3136	Mallius Theodorus	399–399		350		wikidata	OK born only
3154	3137	Eutropius				399	wikidata	OK died only
3155	3138	Stilicho	400–405		359	408	wikidata	OK
3156	3139	Aurelianus	400–400					NO-DATE on wikidata
3157	3140	Vincentius	401–401					NO-DATE on wikidata
3158	3141	Fravitta	401–401			402	wikidata	OK died only
3160	3142	Rumoridus	403–403					NO-DATE on wikidata
3161	3143	Aristaenetus	404–404		364		wikidata	OK born only
3162	3144	Anthemius	405–472					NO-DATE on wikidata
3163	3145	Anicius Petronius Probus	406–406					NO-DATE on wikidata
3164	3146	Anicius Auchenius Bassus	408–431					NO-DATE on wikidata
3166	3147	Gaul: Fl. Claudius Constantinus Augustus	409–409					NO-URL no title match
3168	3148	Tertullus	410–410					NO-DATE on wikidata
3169	3149	Varanes	410–456					MISMATCH died 451 before reign end 456
3171	3150	Heraclianus	413–413		370	413	wikidata	OK
3172	3151	Lucius	413–413					NO-DATE on wikidata
3173	3152	Constantius	414–420		370	421	wikidata	OK
3174	3153	Constans	414–414					NO-DATE on wikidata
3175	3154	Junius Quartus Palladius	416–416					NO-DATE on wikidata
3176	3155	Monaxius	419–419					NO-DATE on wikidata
3177	3156	Plinta	419–419					NO-DATE on wikidata
3178	3157	Agricola	421–421		365	421	wikidata	OK
3179	3158	Eustathius	421–421		415	422	wikidata	OK
3180	3159	Avitus Marinianus	423–423					NO-DATE on wikidata
3181	3160	Asclepiodotus	423–423					NO-DATE on wikidata
3182	3161	Castinus	424–424					NO-DATE on wikidata
3183	3162	Victor						NO-DATE on wikidata
3184	3163	Johannes Augustus	425–425			425	wikidata	OK died only
3185	3164	Hierius	427–427					NO-DATE on wikidata
3186	3165	Ardabur	427–447					NO-DATE on wikidata
3187	3166	Felix	428–428			430	wikidata	OK died only
3189	3167	Florentius	429–429					NO-DATE on wikidata
3190	3168	Dionysius	429–429					NO-DATE on wikidata
3191	3169	Anicius Auchenius Bassus						NO-DATE on wikidata
3192	3170	Antiochus	431–431					NO-DATE on wikidata
3193	3171	Aetius	432–454		395	454	wikidata	OK
3194	3172	Valerius	432–432					NO-DATE on wikidata
3195	3173	Petronius Maximus			396	455	wikidata	OK
3196	3174	Ardabur Aspar	434–434		400	471	wikidata	OK
3197	3175	Areobindus	434–434			449	wikidata	OK died only
3198	3176	Anthemius Isidorus	436–436					NO-DATE on wikidata
3199	3177	Senator	436–436					NO-DATE on wikidata
3200	3178	Sigisvultus	437–437					NO-DATE on wikidata
3201	3179	Anicius Acilius Glabrio Faustus	438–438					NO-DATE on wikidata
3202	3180	Festus	439–439					NO-DATE on wikidata
3203	3181	Anatolius	440–440		421	451	wikidata	OK
3204	3182	Taurus Seleucus Cyrus	441–441		400	470	wikidata	OK
3205	3183	Dioscorus						NO-DATE on wikidata
3206	3184	Eudoxius	442–442					MISMATCH died 370 before reign end 442
3207	3185	Paterius	443–443					NO-DATE on wikidata
3208	3186	Caecina Decius Aginatius Albinus	444–444					NO-DATE on wikidata
3209	3187	Nomus	445–445					NO-DATE on wikidata
3211	3188	Calepius	447–447					NO-URL no title match
3212	3189	Ardabur				471	wikidata	OK died only
3213	3190	Rufius Praetextatus Postumianus	448–448					NO-DATE on wikidata
3214	3191	Zeno						NO-DATE on wikidata
3215	3192	Astyrius	449–449					NO-DATE on wikidata
3216	3193	Florentius Romanus Protogenes	449–449					NO-DATE on wikidata
3217	3194	Gennadius Avienus	450–450					NO-DATE on wikidata
3219	3195	Valerius Faltonius Adelfius	451–451					NO-URL no title match
3220	3196	Bassus Herculanus	452–452					NO-DATE on wikidata
3221	3197	Sporacius	452–452					NO-DATE on wikidata
3222	3198	Opilio	453–453					NO-DATE on wikidata
3223	3199	Joannes Vincomalus	453–453					NO-URL no title match
3224	3200	Aetius						NO-DATE on wikidata
3225	3201	Studius	454–454					NO-DATE on wikidata
3228	3202	Varanes						NO-DATE on wikidata
3230	3203	Johannes	456–467					NO-DATE on wikidata
3231	3204	Constantinus	457–457					NO-DATE on wikidata
3232	3205	Rufus	457–492					NO-URL no title match
3233	3206	Julius Valerius Majorianus Augustus	458–458			461	wikidata	OK died only
3234	3207	Ricimer	459–459		405	472	wikidata	OK
3235	3208	Patricius	459–500					MISMATCH died 471 before reign end 500
3236	3209	Magnus	460–460		390	475	wikidata	OK
3237	3210	Apollonius	460–460					NO-DATE on wikidata
3238	3211	Severinus						NO-DATE on wikidata
3239	3212	Dagalaifus						NO-DATE on wikidata
3240	3213	Libius Severus Augustus	462–462		420	465	wikidata	OK
3241	3214	Caecina Decius Basilius	463–463					NO-DATE on wikidata
3242	3215	Antoninus Messala Vivianus	463–463					NO-DATE on wikidata
3243	3216	Rusticius	464–520					NO-URL no title match
3244	3217	Anicius Olybrius	464–464			472	wikidata	OK died only
3245	3218	Hermenericus	465–465					NO-URL no title match
3246	3219	Tatianus (?)	466–466					MISMATCH died 173 before reign end 466
3247	3220	Pusaeus	467–467					NO-DATE on wikidata
3248	3221	Johannes				479	wikidata	OK died only
3249	3222	Marcianus	469–472			484	wikidata	OK died only
3251	3223	Messius Phoebus Severus	470–470					NO-DATE on wikidata
3252	3224	Jordanes	470–470					NO-DATE on wikidata
3253	3225	Caelius Aconius Probianus	471–471					NO-DATE on wikidata
3254	3226	Rufius Postumius Festus	472–472					NO-DATE on wikidata
3255	3227	Marcianus			392	457	wikidata	OK
3256	3228	Armatus	476–476			477	wikidata	OK died only
3257	3229	post consulatum Basilisci Augusti et Armati	477–477					NO-URL no title match
3258	3230	Illus	478–478			488	wikidata	OK died only
3259	3231	Caecina Decius Maximus Basilius	480–480			500	wikidata	OK died only
3260	3232	Rufius Achilius Maecius Placidus	481–481					NO-URL no title match
3261	3233	Severinus						NO-DATE on wikidata
3262	3234	Appalius Illus Trocundes	482–482			485	wikidata	OK died only
3263	3235	Anicius Acilius Aginantius Faustus	483–483					NO-DATE on wikidata
3264	3236	post consulatum Trocundi	483–483					NO-URL no title match
3265	3237	Decius Marius Venantius Basilius	484–484					NO-DATE on wikidata
3267	3238	Q. Aurelius Memmius Symmachus	485–485			526	wikidata	OK died only
3268	3239	post consulatum Theoderici	485–485					NO-URL no title match
3269	3240	Caecina Mavortius Basilius Decius	486–486					MISMATCH born 493 after reign start 486
3270	3241	Longinus	486–490					NO-DATE on wikidata
3271	3242	Nar. Manlius Boëthius	487–487			487	wikidata	OK died only
3272	3243	post consulatum Longini	487–487					NO-URL no title match
3273	3244	Claudius Julius Ecclesius Dynamius	488–488					NO-DATE on wikidata
3274	3245	Rufius Achilius Sividius	488–488					NO-DATE on wikidata
3275	3246	II post consulatum Longini	488–488					NO-URL no title match
3276	3247	Petronius Probinus						NO-DATE on wikidata
3277	3248	Eusebius	489–493					NO-DATE on wikidata
3278	3249	Anicius Probus Faustus	490–490					NO-DATE on wikidata
3279	3250	Olybrius						NO-DATE on wikidata
3280	3251	Rufus						NO-DATE on wikidata
3282	3252	Caecina Decius Faustus Albinus	493–493					NO-DATE on wikidata
3283	3253	Turcius Rufius Apronianus Asterius	494–494					NO-DATE on wikidata
3284	3254	Praesidius	494–494					NO-URL no title match
3285	3255	Viator	495–495					NO-DATE on wikidata
3286	3256	post consulatum Viatoris	496–496					NO-URL no title match
3287	3257	Paulus						NO-DATE on wikidata
3288	3258	II post consulatum Viatoris	497–497					NO-URL no title match
3289	3259	Paulinus	498–498		498	511	wikidata	OK
3290	3260	Johannes Scytha	498–498		482	498	wikidata	OK
3291	3261	post consulatum Paulini	499–535					NO-URL no title match
3292	3262	Johannes qui est Gibbus	499–499			1588	wikidata	OK died only
3293	3263	II post consulatum Paulini	500–500					NO-URL no title match
3294	3264	Hypatius				532	wikidata	OK died only
3295	3265	Patricius						NO-DATE on wikidata
3296	3266	Avienus	501–501					NO-DATE on wikidata
3297	3267	Pompeius	501–501			532	wikidata	OK died only
3298	3268	Rufius Magnus Faustus Avienus	502–502					NO-DATE on wikidata
3299	3269	Probus						NO-DATE on wikidata
3300	3270	Volusianus	503–503					MISMATCH died 253 before reign end 503
3301	3271	Dexicrates	503–503					NO-URL no title match
3302	3272	Rufius Petronius Nicomachus Cethegus	504–504					NO-DATE on wikidata
3303	3273	Theodorus	505–505					NO-DATE on wikidata
3304	3274	Sabinianus	505–505					NO-DATE on wikidata
3305	3275	Ennodius Messala	506–506					NO-DATE on wikidata
3306	3276	Areobindus Dagalaifus Areobindus	506–506		460	512	wikidata	OK
3307	3277	Venantius	507–507					NO-DATE on wikidata
3308	3278	Decius Basilius Venantius	508–508					NO-DATE on wikidata
3309	3279	Celer	508–508					NO-DATE on wikidata
3310	3280	Inportunus	509–509					NO-DATE on wikidata
3311	3281	Anicius Manlius Severinus Boethius	510–510		480	524	wikidata	OK
3312	3282	Arcadius Placidus Magnus Felix	511–511		480	511	wikidata	OK
3313	3283	Secundinus	511–511					NO-DATE on wikidata
3314	3284	post consulatum Felicis	512–512					NO-URL no title match
3315	3285	Paulus						NO-DATE on wikidata
3316	3286	Moschianus	512–512		462		wikidata	OK born only
3317	3287	Probus						NO-DATE on wikidata
3318	3288	Taurus Clementinus Armonius Clementinus	513–513					NO-DATE on wikidata
3319	3289	Magnus Aurelius Cassiodorus Senator	514–514		487	583	wikidata	OK
3320	3290	Florentius	515–515					NO-DATE on wikidata
3321	3291	Procopius Anthemius						NO-DATE on wikidata
3322	3292	Petrus	516–516					NO-DATE on wikidata
3323	3293	Agapitus	517–517					NO-DATE on wikidata
3324	3294	Anastasius Paulus Probus Sabinianus Pompeius Anastasius	517–517					NO-DATE on wikidata
3325	3295	post consulatum Agapiti	518–518					NO-URL no title match
3326	3296	Anastasius Paulus Probus Moschianus Probus Magnus	518–518					NO-QID
3327	3297	Eutharicus Cillica	519–519		480	522	wikidata	OK
3415	3298	M. Acilius Aviola	122–122					NO-DATE on wikidata
3329	3299	Rusticius						NO-URL no title match
3330	3300	Vitalianus	520–520			520	wikidata	OK died only
3331	3301	Iobius Philippus Ymelcho Valerius	521–521					NO-URL no title match
3332	3302	Boethius	522–522					NO-DATE on wikidata
3333	3303	Symmachus	522–522					NO-DATE on wikidata
3334	3304	(Anicius) Maximus	523–523			552	wikidata	OK died only
3335	3305	Venantius Opilio	524–524		524		wikidata	OK born only
3336	3306	Probus						NO-DATE on wikidata
3337	3307	Theodorus Filoxenus Sotericus Filoxenus	525–525					NO-DATE on wikidata
3338	3308	Olybrius						NO-DATE on wikidata
3339	3309	Vettius Agorius Basilius Mavortius	527–527					NO-DATE on wikidata
3340	3310	post consulatum Mavortii	528–528					NO-URL no title match
3341	3311	Decius						NO-DATE on wikidata
3342	3312	Rufius Gennadius Probus Orestes	530–530					NO-DATE on wikidata
3343	3313	Lampadius	530–530					NO-DATE on wikidata
3344	3314	post consulatum Lampadii et Orestis	531–531					NO-URL no title match
3345	3315	II post consulatum Lampadii et Orestis	532–532					NO-URL no title match
3346	3316	III post consulatum Lampadii et Orestis	533–533					NO-URL no title match
3347	3317	(Decius) Paulinus	534–534					NO-DATE on wikidata
3348	3318	post consulatum Paulini						NO-URL no title match
3349	3319	Belisarius	535–535		505	565	wikidata	OK
